code,description
2897005,Immune thrombocytopenia (disorder)
63444004,Thrombocytopenia due to hypersplenism (disorder)
74576004,Acquired thrombocytopenia (disorder)
86635005,Kasabach-Merritt syndrome (disorder)
87902006,Thrombocytopenia due to non-immune destruction (disorder)
128092005,Secondary autoimmune thrombocytopenia (disorder)
128093000,Alloimmune thrombocytopenia (disorder)
154826009,Secondary thrombocytopenia (disorder)
417626001,Thrombocytopenic purpura associated with metabolic disorder (disorder)
421766003,Thrombocytopenia associated with acquired immunodeficiency syndrome (disorder)
441990004,Thrombophilia due to paroxysmal nocturnal hemoglobinuria (disorder)
699208000,Thrombocytopenia caused by alcohol (disorder)
9.76E+13,Thrombocytopenia co-occurrent and due to alcoholism (disorder)
34395002,Thrombocytopenia caused by hypothermia (disorder)
48788004,Cyclic thrombocytopenia (disorder)
60628003,Mediterranean macrothrombocytopenia (disorder)
78345002,Thrombocytopenia due to diminished platelet production (disorder)
128091003,Autoimmune thrombocytopenia (disorder)
302215000,Thrombocytopenic disorder (disorder)
371074009,Radiation thrombocytopenia (disorder)
416902009,Uremic thrombocytopenia (disorder)
721304007,Refractory thrombocytopenia (disorder)
91304009,Capillary fragility abnormality (disorder)
128115005,Pseudo von Willebrand disease (disorder)
191329002,Hereditary vascular fragility (disorder)
402920006,Papular purpuric gloves and socks syndrome (disorder)
421132004,Platelet dysfunction associated with uremia (disorder)
711407000,"Thrombocytopathy, asplenia and miosis (disorder)"
725291001,Defect of purinergic receptor p2y G protein-coupled 12 (disorder)
737243006,Purpura of skin co-occurrent and due to vascular fragility (disorder)
765977002,Bleeding disorder due to glycoprotein VI deficiency (disorder)
782934004,Bleeding diathesis due to collagen receptor defect (disorder)
783194008,Bleeding diathesis due to thromboxane synthesis deficiency (disorder)
6935003,Familial hemorrhagic diathesis (disorder)
3899003,Neutropenic typhlitis (disorder)
24974008,Myelokathexis (disorder)
41814009,Neutropenia with dysgranulopoiesis (disorder)
58639003,Doan-Wiseman syndrome (disorder)
65623009,Immune neutropenia (disorder)
89655007,Congenital neutropenia (disorder)
111585004,Neutropenia associated with autoimmune disease (disorder)
129640007,Benign granulocytopenia in childhood (disorder)
129641006,Chronic benign neutropenia of childhood (disorder)
129642004,Chronic idiopathic immunoneutropenia in adults (disorder)
129643009,Chronic hypoplastic neutropenia (disorder)
191338000,Primary splenic neutropenia (disorder)
191347008,Cyclical neutropenia (disorder)
234418001,Chronic benign granulocytopenia (disorder)
234423001,Chronic benign neutropenia (disorder)
234424007,Metabolic neutropenia (disorder)
234425008,Autoimmune neutropenia (disorder)
234576008,Chronic familial neutropenia (disorder)
247860002,Familial neutropenia (disorder)
248693006,Chronic idiopathic neutropenia (disorder)
267540007,Neutropenia caused by irradiation (disorder)
303011007,Neutropenic disorder (disorder)
417672002,Granulocytopenic disorder (disorder)
421312009,Agranulocytosis associated with acquired immunodeficiency syndrome (disorder)
703148008,Periodontitis associated with chronic familial neutropenia (disorder)
709535007,Periodontitis co-occurrent with infantile genetic agranulocytosis (disorder)
709608008,Periodontitis co-occurrent with acquired neutropenia (disorder)
710926008,Periodontitis co-occurrent with familial neutropenia (disorder)
710927004,Periodontitis co-occurrent with cyclical neutropenia (disorder)
713530002,Agranulocytosis co-occurrent with human immunodeficiency virus infection (disorder)
718882006,X-linked severe congenital neutropenia (disorder)
721303001,Refractory neutropenia (disorder)
725137007,"Neutropenia, monocytopenia, deafness syndrome (disorder)"
770942003,Kostmann syndrome (disorder)
770947009,Autosomal dominant severe congenital neutropenia (disorder)
775909002,"Congenital neutropenia, myelofibrosis, nephromegaly syndrome (disorder)"
783058007,Autosomal recessive severe congenital neutropenia due to glucose-6-phosphatase catalytic subunit 3 deficiency (disorder)
783199003,Autosomal recessive severe congenital neutropenia due to jagunal homolog 1 deficiency (disorder)
783200000,Autosomal recessive severe congenital neutropenia due to C-X-C motif chemokine receptor 2 deficiency (disorder)
783201001,Autosomal recessive severe congenital neutropenia due to colony stimulating factor 3 receptor deficiency (disorder)
784392009,Adult chronic idiopathic neutropenia (disorder)
21527007,"Chronic granulomatous disease, type IV (disorder)"
26252007,"Chronic granulomatous disease, type IIA (disorder)"
29272001,"Chronic granulomatous disease, type I (disorder)"
40145002,Congenital neutrophil actin dysfunction (disorder)
40197009,"Chronic granulomatous disease, type IA (disorder)"
76243000,"Chronic granulomatous disease, type IVA (disorder)"
77330006,"Chronic granulomatous disease, type II (disorder)"
82317007,"Chronic granulomatous disease, type III (disorder)"
234430007,CR3-receptor deficiency (disorder)
234587000,Neutrophil lactoferrin deficiency (disorder)
267543009,Functional disorders of polymorphonuclear neutrophils (disorder)
387759001,Chronic granulomatous disease (disorder)
699861000,"Familial granulomatous inflammatory arthritis, dermatitis and uveitis (disorder)"
716766007,Malakoplakia (disorder)
717904009,Hypoparathyroidism due to granulomatous disease (disorder)
723443003,Neutrophil immunodeficiency syndrome (disorder)
737182002,Interstitial lung disease due to granulomatous disease (disorder)
870342005,Compression of spinal cord due to granulomatous disorder (disorder)
47986005,Genetic anomaly of leukocyte (disorder)
85559002,Pelger-Huët anomaly (disorder)
111584000,Reticular dysgenesis (disorder)
129639005,Hereditary neutrophilia (disorder)
129644003,Myeloperoxidase deficiency syndrome (disorder)
234434003,Alders syndrome (disorder)
234586009,Leukocyte glucose-6-phosphate dehydrogenase deficiency (disorder)
350353007,De Vaal's syndrome (disorder)
351287008,Reticular dysgenesis with congenital aleukocytosis (disorder)
402794002,Heritable disorder of neutrophil function (disorder)
711160007,Eosinophil peroxidase deficiency (disorder)
79336007,Familial eosinophilia (disorder)
125574005,Angiolymphoid hyperplasia with eosinophilia (disorder)
191358004,Hereditary eosinophilia (disorder)
238887002,Eosinophilic panniculitis (disorder)
722067005,Severe combined immunodeficiency with hypereosinophilia (disorder)
735442002,Acquired eosinophilia (disorder)
2990008,Lymphocytic leukemoid reaction (disorder)
3239007,Lymphocyte disorder (disorder)
12814002,B lymphocyte disorder (disorder)
15012007,Granulocyte abnormality due to immune defect (disorder)
21043008,Neutrophil cytomatrix disorder (disorder)
25502009,Episodic lymphocytopenia (disorder)
34916006,Neutrophil motility disorder (disorder)
37465004,Plasmacytosis (disorder)
44306006,T lymphocyte disorder (disorder)
71436005,Lazy leukocyte syndrome (disorder)
72272002,Non malignant mast cell disease (disorder)
80369006,Chronic neutrophilia (disorder)
95624007,Neonatal lymphocytopenia (disorder)
105601003,Quantitative disorder of neutrophils (disorder)
234427000,Monocytoid disorder (disorder)
234428005,Lymphocytoid disorder (disorder)
234431006,Specific granule deficiency (disorder)
234433009,Myeloperoxidase deficiency (disorder)
234573000,Phagocytic cell defect (disorder)
234574006,Disorder of phagocytic cell number (disorder)
234580003,Defective phagocytic cell chemotaxis (disorder)
234585008,Defective phagocytic cell killing (disorder)
234588005,Neutrophil secondary granule deficiency (disorder)
288327009,Granulation anomaly (disorder)
289317009,Granulocyte granule deficiency (disorder)
403838000,Jung syndrome (disorder)
403839008,Siccardi syndrome (disorder)
415005004,Panleukopenia (disorder)
449784008,Diffuse infiltrative lymphocytosis syndrome (disorder)
702444009,Autoimmune lymphoproliferative syndrome (disorder)
717780007,Monoclonal B-cell lymphocytosis (disorder)
723508002,RAS-associated autoimmune leukoproliferative disease (disorder)
735436001,Acquired disorder of neutrophil function (disorder)
735437005,Disorder of neutrophil adhesion (disorder)
735438000,Disorder of neutrophil chemotaxis (disorder)
735448003,Anaphylaxis due to mast cell disorder (disorder)
763713000,Idiopathic CD4 lymphocytopenia (disorder)
778024005,Monocytopenia with susceptibility to infections (disorder)
105602005,Quantitative abnormality of granulocytes (disorder)
234414004,Non-malignant white cell disorder (disorder)
234429002,Chemotactic disorder (disorder)
319171004,Qualitative abnormality of granulocyte (disorder)
414395005,Hereditary white blood cell disorder (disorder)
417389002,Disorder of basophils (disorder)
417967008,Disorder of eosinophil (disorder)
23761004,Hyposplenism (disorder)
82893001,Splenic atrophy (disorder)
234511009,Post-splenectomy disorder (disorder)
234513007,Post-splenectomy leukocytosis (disorder)
697919000,Pulmonary hypertension due to post-splenectomy hematological disorder (disorder)
700052007,Post-splenectomy sepsis (disorder)
724639003,Asplenia following surgical procedure (disorder)
58381000,Hypersplenism (disorder)
443230004,Myeloid metaplasia (disorder)
191382009,Chronic congestive splenomegaly (disorder)
234504005,Polycystic spleen (disorder)
14534009,Splenic vein thrombosis (disorder)
22996003,Splenic infarction (disorder)
43325004,Nontraumatic splenic rupture (disorder)
56517003,Splenic hemorrhage (disorder)
123617004,Fleckmilz (disorder)
234509000,Torsion of spleen (disorder)
1.44E+14,Acute thrombosis of splenic vein (disorder)
1671000,Sago spleen (disorder)
27254001,Extramedullary hematopoiesis of spleen (disorder)
56338005,Splenic fibrosis (disorder)
95846001,Red blood cell sequestration in spleen (disorder)
191384005,Wandering spleen (disorder)
234510005,Amyloidosis of spleen (disorder)
442360003,Calcification of spleen (disorder)
1.42E+14,Lesion of spleen (disorder)
51244008,Disorder of spleen (disorder)
47526003,Hereditary nonspherocytic hemolytic anemia due to reduced nicotinamide adenine dinucleotide diaphorase deficiency (disorder)
74912001,Hereditary methemoglobinemia due to globin chain mutation (disorder)
234395000,Congenital methemoglobinaema with defective methemoglobin-reducing system (disorder)
234396004,Congenital methemoglobinemia with abnormal methemoglobins (disorder)
267550008,Congenital methemoglobinemia (disorder)
767497003,Autosomal recessive congenital methemoglobinemia (disorder)
767498008,Autosomal recessive congenital methemoglobinemia type II (disorder)
767499000,Autosomal recessive congenital methemoglobinemia type I (disorder)
57020009,Stokvis' disease (disorder)
191388008,Familial methemoglobinemia (disorder)
191389000,Idiopathic methemoglobinemia (disorder)
295315008,Acquired methemoglobinemia (disorder)
406593009,Methemoglobinemia caused by nitrate poisoning (disorder)
38959009,Methemoglobinemia (disorder)
17342003,Familial erythrocytosis (disorder)
127065001,Familial erythrocytosis due to diphosphoglycerate mutase deficiency (disorder)
127066000,Familial polycythemia vera (disorder)
3947004,High oxygen affinity hemoglobin polycythemia (disorder)
9426002,Erythrocytosis due to hydronephrosis (disorder)
15466007,Erythrocytosis due to cerebellar hemangioma (disorder)
28319009,Erythrocytosis due to cardiovascular disease (disorder)
34397005,Erythrocytosis due to uterine myoma (disorder)
40679002,Erythrocytosis due to alveolar hypoventilation (disorder)
42616006,Erythrocytosis due to hepatoma (disorder)
43918003,Erythrocytosis due to renal tumor (disorder)
44456000,Inappropriate secondary erythrocytosis (disorder)
48250002,Gaisbock's syndrome (disorder)
71716005,Erythrocytosis due to renal cyst (disorder)
75063005,Hemoglobinopathy with erythrocytosis (disorder)
78578005,Erythrocytosis due to pulmonary disease (disorder)
80511004,Erythrocytosis due to endocrine disorder (disorder)
90501009,Erythrocytosis due to defective oxygen transport (disorder)
127062003,Erythrocytosis (disorder)
127063008,Erythrocytosis due to cyanotic congenital heart disease (disorder)
191372008,Polycythemia due to cyanotic heart disease (disorder)
191373003,Polycythemia due to cyanotic respiratory disease (disorder)
234400004,Secondary polycythemia without excess erythropoietin (disorder)
367328005,Secondary polycythemia with excess erythropoietin (disorder)
414127000,Erythrocytosis due to polycythemia vera (disorder)
770407006,Chuvash erythrocytosis (disorder)
783202008,Autosomal dominant secondary polycythemia (disorder)
783766005,Autosomal recessive secondary polycythemia not associated with Von Hippel Lindau gene (disorder)
11888009,Hyperviscosity syndrome (disorder)
109346000,Osteoporotic bone marrow defect (disorder)
123728005,Recurrent bone marrow hyperplasia (disorder)
234341005,Alcohol-related macrocytosis (disorder)
234365008,Thiamine-responsive macrocytosis (disorder)
234411007,Blood group deletion syndrome (disorder)
234412000,Abnormal cation transport syndrome (disorder)
276268001,T-cell mediated cytopenia (disorder)
720950009,Familial thrombocytosis (disorder)
733064004,"Osteosarcoma, limb anomalies, erythroid macrocytosis syndrome (disorder)"
230584000,Neuropathy in blood dyscrasias (disorder)
281351006,Arthritis due to bleeding disorder (disorder)
397015000,Systemic mastocytosis with associated clonal hematological non-mast cell lineage disease (disorder)
414022008,Disorder of cellular component of blood (disorder)
414026006,Disorder of hematopoietic cell proliferation (disorder)
414027002,Disorder of hematopoietic structure (disorder)
414393003,Hereditary disorder of cellular element of blood (disorder)
414394009,Hereditary red blood cell disorder (disorder)
428103008,Disorder of transplanted bone marrow (disorder)
697917003,Pulmonary hypertension due to hematological disorder (disorder)
709557000,Periodontitis co-occurrent with hematologic disorder (disorder)
710786004,Gingivitis due to disorder of cellular component of blood (disorder)
713694002,Disorder of cellular component of blood caused by antiretroviral drug (disorder)
3.67E+14,Albinism co-occurrent with hematologic disorder (disorder)
234437005,Hemophagocytic lymphohistiocytosis (disorder)
398250003,Familial hemophagocytic lymphohistiocytosis (disorder)
782915004,Acquired hemophagocytic lymphohistiocytosis associated with malignant disease (disorder)
190959006,Hemophagocytic lymphohistiocytosis due to infection (disorder)
713444005,Hemophagocytic syndrome co-occurrent with human immunodeficiency virus infection (disorder)
6137007,Mucinous histiocytosis of the colon (disorder)
34287003,Sinus histiocytosis with massive lymphadenopathy (disorder)
37821003,Sea-blue histiocyte syndrome (disorder)
127068004,Histiocytic syndrome (disorder)
234436001,Hemolytic erythrophagocytic syndrome (disorder)
234577004,Lipochrome histiocytosis - familial (disorder)
402691004,Panniculitis secondary to histiocytic disorder (disorder)
404161006,Cutaneous reticulohistiocytosis (disorder)
404162004,Solitary reticulohistiocytoma (disorder)
404164003,Necrobiotic xanthogranuloma (disorder)
404165002,Necrobiotic xanthogranuloma with paraproteinemia (disorder)
404166001,Familial sea-blue histiocytosis (disorder)
404168000,Undetermined cell histiocytosis (disorder)
430478003,Macrophage activation syndrome (disorder)
699813007,Xanthogranuloma of choroid plexus (disorder)
710096000,Periodontitis co-occurrent and due to histiocytosis syndrome (disorder)
711159002,Histiocytosis-lymphadenopathy plus syndrome (disorder)
733205009,Dermal dendritic cell histiocytosis (disorder)
765141005,Progressive nodular histiocytosis (disorder)
771300001,Hereditary progressive mucinous histiocytosis (disorder)
1.49E+13,Chronic histiocytosis (disorder)
