id,name,active,notes
732931006,Autosomal recessive limb girdle muscular dystrophy type 2R (disorder),y,descendant of concept mapped from leaf
718850008,Autosomal recessive limb girdle muscular dystrophy type 2E (disorder),y,descendant of concept mapped from leaf
240053005,Hereditary myopathy limited to females (disorder),y,descendant of concept mapped from leaf
442668000,Hemiplegia of nondominant side as late effect of cerebrovascular disease (disorder),y,descendant of concept mapped from leaf
230784003,Congenital pseudobulbar palsy (disorder),y,descendant of concept mapped from leaf
904541000000109,Bilateral spastic cerebral palsy ,n,via Query Table
198881000000107,Multiple sclerosis care plan agreed (procedure),n,via Query Table
367571000000100,Management of multiple sclerosis in onset phase ,n,via Query Table
367601000000107,Management of multiple sclerosis in early disease phase ,n,via Query Table
368791000000106,Malignant multiple sclerosis ,n,via Query Table
230776002,Cerebral palsy with spastic/ataxic diplegia (disorder),n,via Query Table
249852005,Spastic quadriplegia (disorder),n,via Query Table
922071000000105,Sporadic Creutzfeldt Jakob disease ,n,via Query Table
924271000000106,Referral to community Parkinson's disease clinical nurse specialist ,n,via Query Table
654381000000101,Congenital hereditary muscular dystrophy NOS (disorder),n,via Query Table
879481000000100,Referral to community Parkinson's service ,n,via Query Table
778171000000101,Postpolio syndrome,n,via Query Table
881481000000108,Gross Motor Function Classification System ,n,via Query Table
307781000000109,Worster - Drought syndrome (disorder),n,via Query Table
907161000000106,Seen by Parkinson's service ,n,via Query Table
909641000000107,Dystonic cerebral palsy (disorder),n,via Query Table
639721000000103,Myasthenic syndrome due to other malignancy (disorder),n,via Query Table
207291000000109,Multiple sclerosis care plan agreed,n,via Query Table
1032661000000100,"Multiple system atrophy, Parkinson variant (disorder)",n,via Query Table
367691000000100,Management of multiple sclerosis in palliative phase ,n,via Query Table
1178005,Infantile spastic cerebral palsy (disorder),n,via Query Table
367611000000109,Management of multiple sclerosis in early disease phase ,n,via Query Table
368781000000109,Benign multiple sclerosis ,n,via Query Table
207751000000108,Hemiparesis,n,via Query Table
477771000000108,[X]Parkinsonism in diseases classified elsewhere (disorder),n,via Query Table
343571000000103,Malignant multiple sclerosis (disorder),n,via Query Table
368801000000105,Primary progressive multiple sclerosis ,n,via Query Table
68078001,Mixed congenital myopathy (disorder),n,via Query Table
275469001,Congenital diplegia (disorder),n,via Query Table
724997001,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus (disorder),n,via Query Table
213631000000103,Multiple sclerosis review,n,via Query Table
207281000000107,Multiple sclerosis care plan agreed,n,via Query Table
23488005,AIDS with progressive multifocal leukoencephalopathy (disorder),n,via Query Table
757061000000109,Neuromyotonia,n,via Query Table
213641000000107,Multiple sclerosis multidisciplinary review,n,via Query Table
759141000000104,Multiple sclerosis monitoring telephone invitation ,n,via Query Table
91213008,Neonatal myasthenia (disorder),n,via Query Table
468231000000107,[X]Other myasthenic syndromes in neoplastic disease classified elsewhere (disorder),n,via Query Table
367671000000104,Management of multiple sclerosis in progressive disability phase ,n,via Query Table
16092000,Cord multiple sclerosis (disorder),n,via Query Table
1032651000000103,"Multiple system atrophy, cerebellar variant ",n,via Query Table
343601000000105,Secondary progressive multiple sclerosis (disorder),n,via Query Table
171451000000101,Specialised services for patients with multiple sclerosis - enhanced services administration,n,via Query Table
343591000000104,Relapsing and remitting multiple sclerosis (disorder),n,via Query Table
759101000000102,Multiple sclerosis monitoring second letter ,n,via Query Table
230774004,Cerebral palsy with spastic tetraparesis (disorder),n,via Query Table
449831000000105,[X]Other infantile cerebral palsy (disorder),n,via Query Table
583151000000109,Other anterior horn cell disease (disorder),n,via Query Table
479161000000109,[X]Dementia in Parkinson's disease (disorder),n,via Query Table
230374002,Remittent-progressive multiple sclerosis (disorder),n,via Query Table
759181000000107,Multiple sclerosis monitoring third letter ,n,via Query Table
432561000000107,[X]Myasthenic syndromes in endocrine diseases classified elsewhere (disorder),n,via Query Table
630711000000100,Myasthenic syndrome due to disease NOS (disorder),n,via Query Table
213651000000105,Multiple sclerosis multidisciplinary review,n,via Query Table
463581000000100,[X]Myasthenic syndromes in other diseases classified elsewhere (disorder),n,via Query Table
785861000000101,Referral to community multiple sclerosis team ,n,via Query Table
368811000000107,Relapsing and remitting multiple sclerosis ,n,via Query Table
213621000000100,Multiple sclerosis review,n,via Query Table
587911000000102,Hereditary progressive muscular dystrophy NOS (disorder),n,via Query Table
343541000000109,Benign multiple sclerosis (disorder),n,via Query Table
833421000000101,Spastic hemiplegic cerebral palsy,n,via Query Table
832861000000102,Spastic quadriplegic cerebral palsy,n,via Query Table
862091000000108,Referral to Parkinson's service ,n,via Query Table
412291000000109,[X]Other spinal muscular atrophies and related syndromes (disorder),n,via Query Table
1032671000000107,"Multiple system atrophy, Parkinson variant ",n,via Query Table
832711000000109,Cerebral palsy,n,via Query Table
1032641000000101,"Multiple system atrophy, cerebellar variant (disorder)",n,via Query Table
368821000000101,Secondary progressive multiple sclerosis ,n,via Query Table
199721000000105,Hemiparesis NOS (disorder),n,via Query Table
864481000000108,Anterior opercular syndrome ,n,via Query Table
814231000000109,Spastic quadriplegic cerebral palsy (disorder),n,via Query Table
371119007,Quadriplegic spastic cerebral palsy (disorder),n,via Query Table
275467004,Congenital spastic cerebral palsy (disorder),n,via Query Table
275466008,Congenital cerebral palsy (disorder),n,via Query Table
586591000000100,Multiple sclerosis NOS (disorder),n,via Query Table
832701000000107,Cerebral palsy,n,via Query Table
192177005,[X]Dementia in Parkinson's disease (disorder),n,via Query Table
367641000000105,Management of multiple sclerosis in stable disability phase ,n,via Query Table
759061000000104,Multiple sclerosis monitoring first letter ,n,via Query Table
192957004,Ataxic infantile cerebral palsy (disorder),n,via Query Table
756881000000108,History of Parkinson's disease,n,via Query Table
309461000000102,Worster-Drought syndrome,n,via Query Table
832721000000103,Cerebral palsy,n,via Query Table
368771000000107,Cerebral degeneration in Parkinson's disease ,n,via Query Table
430031000000107,[X]Other inherited spinal muscular atrophy (disorder),n,via Query Table
240079001,Distal muscular dystrophy with adult onset (disorder),n,via Query Table
176111000000101,Specialised services for patients with multiple sclerosis - enhanced services administration,n,via Query Table
408371000000100,[X]Cerebral palsy and other paralytic syndromes (disorder),n,via Query Table
367631000000101,Management of multiple sclerosis in stable disability phase ,n,via Query Table
376191000000104,Diabetic amyotrophy (disorder),n,via Query Table
758991000000103,Multiple sclerosis monitoring administration ,n,via Query Table
584961000000107,Congenital diplegia NOS (disorder),n,via Query Table
639671000000108,Other limb girdle muscular dystrophy (disorder),n,via Query Table
844531000000100,Lindop Parkinson's assessment scale ,n,via Query Table
18353007,Brain stem multiple sclerosis (disorder),n,via Query Table
367661000000106,Management of multiple sclerosis in progressive disability phase ,n,via Query Table
630471000000103,Anterior horn cell disease NOS (disorder),n,via Query Table
584951000000109,Hemiplegia NOS (disorder),n,via Query Table
881471000000106,Gross Motor Function Classification System for Cerebral Palsy (assessment scale),n,via Query Table
343581000000101,Primary progressive multiple sclerosis (disorder),n,via Query Table
922061000000103,Sporadic Creutzfeldt-Jakob disease (disorder),n,via Query Table
646201000000105,Motor neurone disease NOS (disorder),n,via Query Table
762641000000106,Adult-onset autosomal dominant leucodystrophy (disorder),n,via Query Table
692711000000106,Infantile hemiplegia NOS (disorder),n,via Query Table
192835007,Parkinsonism with orthostatic hypotension (disorder),n,via Query Table
367701000000100,Management of multiple sclerosis in palliative phase ,n,via Query Table
230772000,Infantile cerebral palsy (disorder),n,via Query Table
367581000000103,Management of multiple sclerosis in onset phase ,n,via Query Table
891211000000104,Choreoathetoid cerebral palsy,n,via Query Table
