id,name,active,notes
59773008,Simple pulmonary alveolitis (disorder),y,descendant of concept mapped from leaf
276693005,Congenital bacterial pneumonia (disorder),y,descendant of concept mapped from leaf
196112005,Abscess of lung with pneumonia (disorder),y,descendant of concept mapped from leaf
236793007,Azoospermia with absent vasa in association with cystic fibrosis trait (disorder),y,descendant of concept mapped from leaf
10625151000119107,Bronchopneumonia caused by Group A Streptococcus (disorder),y,descendant of concept mapped from leaf
426437004,Familial idiopathic pulmonary fibrosis (disorder),y,descendant of concept mapped from leaf
1092951000119106,Pneumonia caused by Bordetella parapertussis (disorder),y,descendant of concept mapped from leaf
195902009,Anthrax pneumonia (disorder),y,descendant of concept mapped from leaf
72854003,Aspiration pneumonia due to near drowning (disorder),y,descendant of concept mapped from leaf
416916004,Lipoid pneumonitis (disorder),y,descendant of concept mapped from leaf
312342009,Infective pneumonia (disorder),y,descendant of concept mapped from leaf
720469008,Azoospermia caused by chemotherapy (disorder),y,descendant of concept mapped from leaf
64917006,Parainfluenza virus pneumonia (disorder),y,descendant of concept mapped from leaf
206289001,Congenital chlamydial pneumonia (disorder),y,descendant of concept mapped from leaf
276695003,Neonatal aspiration pneumonia (disorder),y,descendant of concept mapped from leaf
37711000,Cadmium pneumonitis (disorder),y,descendant of concept mapped from leaf
408680002,Healthcare associated bacterial pneumonia (disorder),y,descendant of concept mapped from leaf
15708009,Benign pneumoconiosis (disorder),y,descendant of concept mapped from leaf
724499007,Idiopathic acute eosinophilic pneumonia (disorder),y,descendant of concept mapped from leaf
415126001,Pneumonitis caused by inhaled substance (disorder),y,descendant of concept mapped from leaf
75426006,Aspiration pneumonia caused by regurgitated food (disorder),y,descendant of concept mapped from leaf
60805002,Hemolytic anemia with emphysema AND cutis laxa (disorder),y,descendant of concept mapped from leaf
44547005,Chalicosis (disorder),y,descendant of concept mapped from leaf
195900001,Pneumonia co-occurrent and due to measles (disorder),y,descendant of concept mapped from leaf
45556008,Pulmonary tularemia (disorder),y,descendant of concept mapped from leaf
233617005,Hemorrhagic pneumonia (disorder),y,descendant of concept mapped from leaf
301001009,Right lower zone pneumonia (disorder),y,descendant of concept mapped from leaf
240391001,Pulmonary melioidosis (disorder),y,descendant of concept mapped from leaf
78895009,Congenital pneumonia (disorder),y,descendant of concept mapped from leaf
10625351000119105,Bronchopneumonia caused by methicillin resistant Staphylococcus aureus (disorder),y,descendant of concept mapped from leaf
3487004,Candidiasis of lung (disorder),y,descendant of concept mapped from leaf
12181002,Tropical pulmonary alveolitis (disorder),y,descendant of concept mapped from leaf
233731003,Traumatic pneumonia (disorder),y,descendant of concept mapped from leaf
10624991000119103,Bronchopneumonia caused by Achromobacter (disorder),y,descendant of concept mapped from leaf
34020007,Pneumonia caused by Streptococcus (disorder),y,descendant of concept mapped from leaf
1033111000000104,Influenza with pneumonia due to seasonal influenza virus (disorder),y,descendant of concept mapped from leaf
63607006,Perinatal pneumomediastinum (disorder),y,descendant of concept mapped from leaf
196034005,Pneumonitis caused by inhalation of milk (disorder),y,descendant of concept mapped from leaf
233619008,Neonatal pneumonia (disorder),y,descendant of concept mapped from leaf
708537005,Acute idiopathic pulmonary fibrosis (disorder),y,descendant of concept mapped from leaf
240741002,Acute pulmonary African histoplasmosis (disorder),y,descendant of concept mapped from leaf
737183007,Interstitial lung disease due to metabolic disease (disorder),y,descendant of concept mapped from leaf
22343003,Pneumonitis caused by fumes AND/OR vapors (disorder),y,descendant of concept mapped from leaf
733453005,"Congenital nephrotic syndrome, interstitial lung disease, epidermolysis bullosa syndrome (disorder)",y,descendant of concept mapped from leaf
233623000,Mononuclear interstitial pneumonia (disorder),y,descendant of concept mapped from leaf
385093006,Community acquired pneumonia (disorder),y,descendant of concept mapped from leaf
10625591000119108,Bronchopneumonia caused by Staphylococcus (disorder),y,descendant of concept mapped from leaf
737180005,Chronic bronchiolitis (disorder),y,descendant of concept mapped from leaf
71926009,Infective pneumonia acquired prenatally (disorder),y,descendant of concept mapped from leaf
735465007,Protracted bronchitis caused by bacterium (disorder),y,descendant of concept mapped from leaf
195911009,Chickenpox pneumonia (disorder),y,descendant of concept mapped from leaf
733051000,Pneumonia caused by Gram positive bacteria (disorder),y,descendant of concept mapped from leaf
213152006,Heart-lung transplant failure and rejection (disorder),y,descendant of concept mapped from leaf
191727003,Post measles pneumonia (disorder),y,descendant of concept mapped from leaf
89687005,Postimmersion-submersion syndrome (disorder),y,descendant of concept mapped from leaf
11944003,Feather-pickers' disease (disorder),y,descendant of concept mapped from leaf
10625751000119106,Bronchopneumonia due to virus (disorder),y,descendant of concept mapped from leaf
106001000119101,Chronic obstructive lung disease co-occurrent with acute bronchitis (disorder),y,descendant of concept mapped from leaf
233622005,Infectious mononucleosis pneumonia (disorder),y,descendant of concept mapped from leaf
308906005,Secondary bacterial pneumonia (disorder),y,descendant of concept mapped from leaf
430969000,Recurrent aspiration pneumonia (disorder),y,descendant of concept mapped from leaf
10625471000119108,Bronchopneumonia caused by Proteus mirabilis (disorder),y,descendant of concept mapped from leaf
10672271000119100,Acute-on-chronic hypoxemic respiratory failure (disorder),y,descendant of concept mapped from leaf
186177005,Tuberculosis of lung with cavitation (disorder),y,descendant of concept mapped from leaf
713525001,Recurrent bacterial pneumonia (disorder),y,descendant of concept mapped from leaf
83271005,Chronic laryngotracheitis (disorder),y,descendant of concept mapped from leaf
45312009,Pneumonia in typhoid fever (disorder),y,descendant of concept mapped from leaf
123587001,Acute bronchopneumonia (disorder),y,descendant of concept mapped from leaf
762271004,Subclinical cystic fibrosis (disorder),y,descendant of concept mapped from leaf
276692000,Congenital viral pneumonia (disorder),y,descendant of concept mapped from leaf
10625231000119106,Bronchopneumonia caused by Haemophilus influenzae (disorder),y,descendant of concept mapped from leaf
206283000,Congenital staphylococcal pneumonia (disorder),y,descendant of concept mapped from leaf
64030005,Pneumonitis caused by solids (disorder),y,descendant of concept mapped from leaf
186203002,"Tuberculosis of lung, bacteriologically and histologically negative (disorder)",y,descendant of concept mapped from leaf
10625071000119104,Bronchopneumonia caused by bacteria (disorder),y,descendant of concept mapped from leaf
722912007,Congenital pulmonary hypoplasia due to prolonged premature rupture of membranes (disorder),y,descendant of concept mapped from leaf
72656004,Granulomatous pneumonia (disorder),y,descendant of concept mapped from leaf
233618000,Mycobacterial pneumonia (disorder),y,descendant of concept mapped from leaf
186175002,Infiltrative lung tuberculosis (disorder),y,descendant of concept mapped from leaf
233624006,Herpes simplex pneumonia (disorder),y,descendant of concept mapped from leaf
441590008,Pneumonia caused by Severe acute respiratory syndrome coronavirus (disorder),y,descendant of concept mapped from leaf
707553005,Chronic exogenous lipoid pneumonia (disorder),y,descendant of concept mapped from leaf
143111000119103,Pneumonia caused by avian influenza (disorder),y,descendant of concept mapped from leaf
187196002,Toxoplasma pneumonitis (disorder),y,descendant of concept mapped from leaf
42004004,Aspiration pneumonia caused by inhalation of vomitus (disorder),y,descendant of concept mapped from leaf
195878008,Pneumonia and influenza (disorder),y,descendant of concept mapped from leaf
233608005,Meningococcal pneumonia (disorder),y,descendant of concept mapped from leaf
186204008,"Tuberculosis of lung, bacteriological and histological examination not done (disorder)",y,descendant of concept mapped from leaf
80602006,Nodular tuberculosis of lung (disorder),y,descendant of concept mapped from leaf
233606009,Atypical pneumonia (disorder),y,descendant of concept mapped from leaf
319841000119107,Rheumatoid lung disease with rheumatoid arthritis (disorder),y,descendant of concept mapped from leaf
55679008,Peribronchial pneumonia (disorder),y,descendant of concept mapped from leaf
713544008,Bacterial pneumonia co-occurrent with human immunodeficiency virus infection (disorder),y,descendant of concept mapped from leaf
233716007,Micronodular pulmonary ossification (disorder),y,descendant of concept mapped from leaf
80614003,Prolonged pulmonary alveolitis (disorder),y,descendant of concept mapped from leaf
196032009,Pneumonitis due to inhalation of food or vomitus (disorder),y,descendant of concept mapped from leaf
123588006,Confluent bronchopneumonia with abscess formation (disorder),y,descendant of concept mapped from leaf
123590007,Focal pneumonia (disorder),y,descendant of concept mapped from leaf
66110007,Chronic diffuse emphysema caused by inhalation of chemical fumes AND/OR vapors (disorder),y,descendant of concept mapped from leaf
31561003,Hypostatic bronchopneumonia (disorder),y,descendant of concept mapped from leaf
206287004,Congenital pseudomonal pneumonia (disorder),y,descendant of concept mapped from leaf
2523007,Salmonella pneumonia (disorder),y,descendant of concept mapped from leaf
196035006,Pneumonitis caused by inhalation of vomitus (disorder),y,descendant of concept mapped from leaf
83457000,Cylindrical bronchiectasis (disorder),y,descendant of concept mapped from leaf
57702005,Unresolved pneumonia (disorder),y,descendant of concept mapped from leaf
2912004,Cystic-bullous disease of the lung (disorder),y,descendant of concept mapped from leaf
65141002,Foreign body pneumonia (disorder),y,descendant of concept mapped from leaf
89099002,Chronic allergic bronchitis (disorder),y,descendant of concept mapped from leaf
84753008,Pneumonia in systemic mycosis (disorder),y,descendant of concept mapped from leaf
442094008,Pneumonia caused by Histoplasma (disorder),y,descendant of concept mapped from leaf
86680006,Ruptured emphysematous bleb of lung (disorder),y,descendant of concept mapped from leaf
407671000,Bilateral pneumonia (disorder),y,descendant of concept mapped from leaf
707552000,Acute exogenous lipoid pneumonia (disorder),y,descendant of concept mapped from leaf
67525007,Secondary pneumonic plague (disorder),y,descendant of concept mapped from leaf
198014000,Acquired obstructive azoospermia (disorder),y,descendant of concept mapped from leaf
762269004,Classical cystic fibrosis (disorder),y,descendant of concept mapped from leaf
233714005,Diffuse infiltrative lung disease (disorder),y,descendant of concept mapped from leaf
10625831000119107,Chemical pneumonitis caused by anesthesia (disorder),y,descendant of concept mapped from leaf
421508002,Viral pneumonia associated with acquired immunodeficiency syndrome (disorder),y,descendant of concept mapped from leaf
10625311000119109,Bronchopneumonia caused by Klebsiella pneumoniae (disorder),y,descendant of concept mapped from leaf
240629003,Malarial shock lung (disorder),y,descendant of concept mapped from leaf
38976008,Pneumonic plague (disorder),y,descendant of concept mapped from leaf
471272001,Cavitary pneumonia (disorder),y,descendant of concept mapped from leaf
47082005,Congenital rubella pneumonitis (disorder),y,descendant of concept mapped from leaf
240871004,Capillaria aerophila chest infection (disorder),y,descendant of concept mapped from leaf
408679000,Healthcare associated pneumonia (disorder),y,descendant of concept mapped from leaf
85469005,Hypostatic pneumonia (disorder),y,descendant of concept mapped from leaf
18354001,Chronic induration of lung (disorder),y,descendant of concept mapped from leaf
72270005,Collagenous pneumoconiosis (disorder),y,descendant of concept mapped from leaf
707373004,Plasma cell granuloma of lung (disorder),y,descendant of concept mapped from leaf
57686001,Emphysematous bleb of lung (disorder),y,descendant of concept mapped from leaf
10625391000119100,Bronchopneumonia caused by methicillin susceptible Staphylococcus aureus (disorder),y,descendant of concept mapped from leaf
10613001,Acute berylliosis (disorder),y,descendant of concept mapped from leaf
7361000175106,Acute-on-chronic hypercapnic respiratory failure (disorder),y,descendant of concept mapped from leaf
401000119107,Asthma with irreversible airway obstruction (disorder),y,descendant of concept mapped from leaf
278516003,Lobar pneumonia (disorder),y,descendant of concept mapped from leaf
236807008,Congenital obstructive azoospermia (disorder),y,descendant of concept mapped from leaf
765275003,Male infertility with azoospermia due to single gene mutation (disorder),y,descendant of concept mapped from leaf
314978007,Postoperative pneumonia (disorder),y,descendant of concept mapped from leaf
240742009,Chronic pulmonary African histoplasmosis (disorder),y,descendant of concept mapped from leaf
396285007,Bronchopneumonia (disorder),y,descendant of concept mapped from leaf
708026002,Chronic pneumonitis of infancy (disorder),y,descendant of concept mapped from leaf
708030004,Pulmonary emphysema co-occurrent with fibrosis of lung (disorder),y,descendant of concept mapped from leaf
86294001,Pneumonitis caused by inhalation of essence (disorder),y,descendant of concept mapped from leaf
32139003,Mixed dust pneumoconiosis (disorder),y,descendant of concept mapped from leaf
10692721000119102,Chronic obstructive asthma co-occurrent with acute exacerbation of asthma (disorder),y,descendant of concept mapped from leaf
12571000132104,Pneumonitis due to Herpes zoster (disorder),y,descendant of concept mapped from leaf
762270003,Atypical cystic fibrosis (disorder),y,descendant of concept mapped from leaf
708031000,Idiopathic eosinophilic pneumonia (disorder),y,descendant of concept mapped from leaf
81554001,Tuberculosis of lung with involvement of bronchus (disorder),y,descendant of concept mapped from leaf
195909000,Nocardial pneumonia (disorder),y,descendant of concept mapped from leaf
10625191000119102,Bronchopneumonia caused by Group B Streptococcus (disorder),y,descendant of concept mapped from leaf
196115007,Pulmonary congestion and hypostasis (disorder),y,descendant of concept mapped from leaf
1751000119100,Acute exacerbation of chronic obstructive airways disease with asthma (disorder),y,descendant of concept mapped from leaf
196033004,Pneumonitis caused by inhalation of regurgitated food (disorder),y,descendant of concept mapped from leaf
430476004,Diffuse panbronchiolitis (disorder),y,descendant of concept mapped from leaf
233715006,Idiopathic diffuse pulmonary ossification (disorder),y,descendant of concept mapped from leaf
81164001,Ornithosis with pneumonia (disorder),y,descendant of concept mapped from leaf
736056000,Asthma clinical management plan (record artifact),y,descendant of concept mapped from leaf
40786001,Aspiration pneumonia caused by regurgitated gastric secretions (disorder),y,descendant of concept mapped from leaf
123589003,Necrotizing bronchopneumonia (disorder),y,descendant of concept mapped from leaf
10625511000119104,Bronchopneumonia caused by Pseudomonas (disorder),y,descendant of concept mapped from leaf
699014000,Recurrent pneumonia (disorder),y,descendant of concept mapped from leaf
206284006,Congenital group A hemolytic streptococcal pneumonia (disorder),y,descendant of concept mapped from leaf
427121008,Azoospermia due to obstruction (disorder),y,descendant of concept mapped from leaf
66429007,Unresolved lobar pneumonia (disorder),y,descendant of concept mapped from leaf
724498004,Pneumonia caused by Chlamydia pneumoniae (disorder),y,descendant of concept mapped from leaf
38699009,Pneumonia caused by Histoplasma capsulatum (disorder),y,descendant of concept mapped from leaf
111900000,Pneumonia in aspergillosis (disorder),y,descendant of concept mapped from leaf
233717003,Diffuse pulmonary neurofibromatosis (disorder),y,descendant of concept mapped from leaf
446946005,Reinfection pulmonary tuberculosis (disorder),y,descendant of concept mapped from leaf
195904005,Pneumonia with coccidioidomycosis (disorder),y,descendant of concept mapped from leaf
200052003,Obstetric anesthesia with pulmonary complications with postnatal problem (disorder),y,descendant of concept mapped from leaf
32204007,Pulmonary actinobacillosis (disorder),y,descendant of concept mapped from leaf
425793006,Azoospermia due to systemic disease (disorder),y,descendant of concept mapped from leaf
41269000,Influenzal bronchopneumonia (disorder),y,descendant of concept mapped from leaf
187052004,Pulmonary African histoplasmosis (disorder),y,descendant of concept mapped from leaf
35031000119100,Acute aspiration pneumonia (disorder),y,descendant of concept mapped from leaf
441942006,Pneumonia caused by infection caused by Streptococcus pyogenes (disorder),y,descendant of concept mapped from leaf
447006007,Relapse pulmonary tuberculosis (disorder),y,descendant of concept mapped from leaf
206285007,Congenital group B hemolytic streptococcal pneumonia (disorder),y,descendant of concept mapped from leaf
713526000,Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection (disorder),y,descendant of concept mapped from leaf
233610007,Neonatal chlamydial pneumonia (disorder),y,descendant of concept mapped from leaf
233621003,Rickettsial pneumonia (disorder),y,descendant of concept mapped from leaf
716198008,Growth delay with hydrocephalus and lung hypoplasia syndrome (disorder),y,descendant of concept mapped from leaf
266370006,Trauma and postoperative pulmonary insufficiency (disorder),y,descendant of concept mapped from leaf
371072008,Postobstructive pneumonia (disorder),y,descendant of concept mapped from leaf
707433009,Lymphangioleiomyomatosis due to tuberous sclerosis syndrome (disorder),y,descendant of concept mapped from leaf
302913000,Diffuse pulmonary calcinosis (disorder),y,descendant of concept mapped from leaf
10625631000119108,Bronchopneumonia caused by Staphylococcus aureus (disorder),y,descendant of concept mapped from leaf
426853005,Pneumoconiosis caused by silicate (disorder),y,descendant of concept mapped from leaf
301000005,Left lower zone pneumonia (disorder),y,descendant of concept mapped from leaf
80003002,Tuberculous pneumonia (disorder),y,descendant of concept mapped from leaf
240747003,Chronic pulmonary blastomycosis (disorder),y,descendant of concept mapped from leaf
700252003,Subacute idiopathic pulmonary fibrosis (disorder),y,descendant of concept mapped from leaf
31920006,Hemorrhagic varicella pneumonitis (disorder),y,descendant of concept mapped from leaf
429271009,Ventilator-acquired pneumonia (disorder),y,descendant of concept mapped from leaf
266350000,Pneumococcal lobar pneumonia (disorder),y,descendant of concept mapped from leaf
697923008,Pulmonary hypertension in lymphangioleiomyomatosis (disorder),y,descendant of concept mapped from leaf
32544004,Chronic obliterative bronchiolitis caused by inhalation of chemical fumes AND/OR vapors (disorder),y,descendant of concept mapped from leaf
86263001,Cobaltosis (disorder),y,descendant of concept mapped from leaf
64479007,Pneumonia caused by Klebsiella pneumoniae (disorder),y,descendant of concept mapped from leaf
735466008,Pneumonitis due to aspiration of blood (disorder),y,descendant of concept mapped from leaf
47938003,Chronic obliterative bronchiolitis (disorder),y,descendant of concept mapped from leaf
713084008,Pneumonia caused by Human coronavirus (disorder),y,descendant of concept mapped from leaf
195908008,Actinomycotic pneumonia (disorder),y,descendant of concept mapped from leaf
442025000,Acute exacerbation of chronic asthmatic bronchitis (disorder),y,descendant of concept mapped from leaf
366981000119102,Azoospermia caused by radiation (disorder),y,descendant of concept mapped from leaf
64667001,Interstitial pneumonia (disorder),y,descendant of concept mapped from leaf
41997000,Asthmatic pulmonary alveolitis (disorder),y,descendant of concept mapped from leaf
737182002,Interstitial lung disease due to granulomatous disease (disorder),y,descendant of concept mapped from leaf
438764004,Postoperative aspiration pneumonia (disorder),y,descendant of concept mapped from leaf
70036007,Haemophilus influenzae pneumonia (disorder),y,descendant of concept mapped from leaf
60485005,Pleurobronchopneumonia (disorder),y,descendant of concept mapped from leaf
13217005,Fusiform bronchiectasis (disorder),y,descendant of concept mapped from leaf
76090006,Pittsburgh pneumonia (disorder),y,descendant of concept mapped from leaf
19325002,Traction bronchiectasis (disorder),y,descendant of concept mapped from leaf
233691007,Asthmatic pulmonary eosinophilia (disorder),y,descendant of concept mapped from leaf
421671002,Pneumonia associated with acquired immunodeficiency syndrome (disorder),y,descendant of concept mapped from leaf
1087061000119106,Gonococcal pneumonia (disorder),y,descendant of concept mapped from leaf
405569006,Post-radiotherapy pneumonitis (disorder),y,descendant of concept mapped from leaf
422588002,Aspiration pneumonia (disorder),y,descendant of concept mapped from leaf
233760007,Acute silicosis (disorder),y,descendant of concept mapped from leaf
75570004,Viral pneumonia (disorder),y,descendant of concept mapped from leaf
10625031000119102,Bronchopneumonia caused by anaerobic bacteria (disorder),y,descendant of concept mapped from leaf
421047005,Candidiasis of lung associated with acquired immunodeficiency syndrome (disorder),y,descendant of concept mapped from leaf
409665004,Pneumonia caused by aerobic bacteria (disorder),y,descendant of concept mapped from leaf
22754005,Staphylococcal pneumonia (disorder),y,descendant of concept mapped from leaf
425558002,Azoospermia (disorder),y,descendant of concept mapped from leaf
293241000119100,Acute exacerbation of chronic obstructive bronchitis (disorder),y,descendant of concept mapped from leaf
40218008,Carbon electrode makers' pneumoconiosis (disorder),y,descendant of concept mapped from leaf
67782005,Acute respiratory distress syndrome (disorder),y,descendant of concept mapped from leaf
41207000,Adenoviral pneumonia (disorder),y,descendant of concept mapped from leaf
61884008,Achromobacter pneumonia (disorder),y,descendant of concept mapped from leaf
28122003,Pulmonary eosinophilic granuloma (disorder),y,descendant of concept mapped from leaf
277844007,Pulmonary lymphangioleiomyomatosis (disorder),y,descendant of concept mapped from leaf
38534008,Aspiration of stomach contents after anesthesia AND/OR sedation in labor AND/OR delivery (disorder),y,descendant of concept mapped from leaf
707449006,Exogenous lipoid pneumonia (disorder),y,descendant of concept mapped from leaf
700251005,Chronic idiopathic pulmonary fibrosis (disorder),y,descendant of concept mapped from leaf
154283005,Pulmonary tuberculosis (disorder),y,descendant of concept mapped from leaf
196037003,Pneumonitis caused by inhalation of oil or essence (disorder),y,descendant of concept mapped from leaf
1240551000000105,Pneumonia caused by severe acute respiratory syndrome coronavirus 2 (disorder),y,descendant of concept mapped from leaf
35339003,Primary pneumonic plague (disorder),y,descendant of concept mapped from leaf
51530003,Pneumonia caused by Escherichia coli (disorder),y,descendant of concept mapped from leaf
33548005,Anthracosilicosis (disorder),y,descendant of concept mapped from leaf
50804000,Catarrhal pneumonia (disorder),y,descendant of concept mapped from leaf
200051005,Obstetric anesthesia with pulmonary complications with antenatal problem (disorder),y,descendant of concept mapped from leaf
64936001,Löffler's syndrome (disorder),y,descendant of concept mapped from leaf
704120002,Change in chronic obstructive pulmonary disease management plan (regime/therapy),y,descendant of concept mapped from leaf
240635003,Pneumonia caused by Leishmania (disorder),y,descendant of concept mapped from leaf
420787001,Pneumococcal pneumonia associated with acquired immunodeficiency syndrome (disorder),y,descendant of concept mapped from leaf
195889001,Legionella pneumonia (disorder),y,descendant of concept mapped from leaf
68409003,Organized pneumonia (disorder),y,descendant of concept mapped from leaf
16311000119108,Pneumonia caused by influenza (disorder),y,descendant of concept mapped from leaf
707503004,Pneumonia caused by Schistosoma mansoni (disorder),y,descendant of concept mapped from leaf
26511004,Pneumoconiosis caused by sisal fiber (disorder),y,descendant of concept mapped from leaf
195881003,Pneumonia caused by respiratory syncytial virus (disorder),y,descendant of concept mapped from leaf
196153002,Pulmonary insufficiency following trauma (disorder),y,descendant of concept mapped from leaf
445378003,Acute exacerbation of bronchiectasis (disorder),y,descendant of concept mapped from leaf
186193001,"Tuberculosis of lung, confirmed by sputum microscopy with or without culture (disorder)",y,descendant of concept mapped from leaf
396286008,Bilateral bronchopneumonia (disorder),y,descendant of concept mapped from leaf
300999006,Basal pneumonia (disorder),y,descendant of concept mapped from leaf
233625007,Giant cell pneumonia (disorder),y,descendant of concept mapped from leaf
12381000132107,Idiopathic pneumonia syndrome (disorder),y,descendant of concept mapped from leaf
704345008,Chronic interstitial pneumonia (disorder),y,descendant of concept mapped from leaf
707435002,Neuroendocrine cell hyperplasia of infancy (disorder),y,descendant of concept mapped from leaf
1082721000119101,Pneumonia caused by Ascaris (disorder),y,descendant of concept mapped from leaf
737184001,Interstitial lung disease co-occurrent and due to systemic vasculitis (disorder),y,descendant of concept mapped from leaf
196116008,Pulmonary hypostasis (disorder),y,descendant of concept mapped from leaf
64703005,Terminal bronchopneumonia (disorder),y,descendant of concept mapped from leaf
301003007,Right middle zone pneumonia (disorder),y,descendant of concept mapped from leaf
123591006,Confluent pneumonia (disorder),y,descendant of concept mapped from leaf
35037009,Primary atypical interstitial pneumonia (disorder),y,descendant of concept mapped from leaf
186194007,"Tuberculosis of lung, confirmed by culture only (disorder)",y,descendant of concept mapped from leaf
720401009,Cystic fibrosis with gastritis and megaloblastic anemia syndrome (disorder),y,descendant of concept mapped from leaf
233614003,Pulmonary mucormycosis (disorder),y,descendant of concept mapped from leaf
428697002,Inactive tuberculosis of lung (disorder),y,descendant of concept mapped from leaf
10625551000119103,Bronchopneumonia caused by respiratory syncytial virus (disorder),y,descendant of concept mapped from leaf
32286006,Pneumonia in Q fever (disorder),y,descendant of concept mapped from leaf
700249006,Idiopathic interstitial pneumonia (disorder),y,descendant of concept mapped from leaf
207331000000102,Multiple chronic obstructive pulmonary disease emergency hospital admissions,n,via Query Table
207321000000104,Multiple chronic obstructive pulmonary disease emergency hospital admissions,n,via Query Table
169631000000104,Chronic obstructive pulmonary disease accident and emergency attendance since last visit,n,via Query Table
649131000000101,Simple chronic bronchitis NOS (disorder),n,via Query Table
432151000000100,[X]Pneumonia in bacterial diseases classified elsewhere (disorder),n,via Query Table
226461000000108,Single lobe lung transplant (procedure),n,via Query Table
313433007,Tuberculous cavity of lung (disorder),n,via Query Table
427069009,Azoospermia due to chemotherapy AND/OR radiation (disorder),n,via Query Table
414882007,Number of chronic obstructive pulmonary disease exacerbations in past year (finding),n,via Query Table
487261000000103,Chronic obstructive pulmonary disease patient unsuitable for pulmonary rehabilitation - enhanced services administration ,n,via Query Table
564541000000102,Other specified pulmonary tuberculosis (disorder),n,via Query Table
456031000000108,[X]Pneumonia in mycoses classified elsewhere (disorder),n,via Query Table
890871000000103,Chronic obstructive pulmonary disease written self management plan declined,n,via Query Table
174221000000108,Emergency chronic obstructive pulmonary disease admission since last appointment,n,via Query Table
432461000000108,[X]Pneumoconiosis due to other dust containing silica (disorder),n,via Query Table
781661000000103,Interstitial lung disease due to collagen vascular disease (disorder),n,via Query Table
64912000,Enzootic mycoplasmal pneumonia of swine (disorder),n,via Query Table
644271000000105,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified (disorder)",n,via Query Table
778131000000103,Cystic fibrosis related cirrhosis,n,via Query Table
811971000000104,Congestive obstructive pulmonary disease self-management plan agreed ,n,via Query Table
523671000000103,Step up change in chronic obstructive pulmonary disease management plan (regime/therapy),n,via Query Table
195738009,Obliterating fibrous bronchiolitis (disorder),n,via Query Table
626081000000109,Bronchitis and pneumonitis due to chemical fumes NOS (disorder),n,via Query Table
414341000000100,[X]Pneumonia in viral diseases classified elsewhere (disorder),n,via Query Table
186726005,Human immunodeficiency virus disease resulting in lymphoid interstitial pneumonitis (disorder),n,via Query Table
57716000,Brooder pneumonia (disorder),n,via Query Table
88693009,AIDS with candidiasis of lung (disorder),n,via Query Table
579411000000108,Pulmonary tuberculosis NOS (disorder),n,via Query Table
213431000000100,Chronic obstructive pulmonary disease does not disturb sleep,n,via Query Table
1033131000000107,Pneumonia due to Gram negative bacteria (disorder),n,via Query Table
566801000000107,Other specified congenital pneumonia (disorder),n,via Query Table
192681000000108,Cryptogenic organising pneumonitis,n,via Query Table
412776001,Chronic obstructive pulmonary disease clinical management plan (qualifier value),n,via Query Table
419861000000108,[X]Other specified chronic obstructive pulmonary disease (disorder),n,via Query Table
823141000000101,Community acquired pneumonia (disorder),n,via Query Table
21072009,Gas bubble disease (disorder),n,via Query Table
834861000000109,Hospital acquired pneumonia,n,via Query Table
827581000000108,Has chronic obstructive pulmonary disease care plan ,n,via Query Table
939441000000104,History of bronchiectasis ,n,via Query Table
375871000000104,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration ,n,via Query Table
535011000000101,Interstitial lung disease NEC (disorder),n,via Query Table
383621000000108,At risk of chronic obstructive pulmonary disease exacerbation ,n,via Query Table
45157009,Idiopathic fibrosing alveolitis (disorder),n,via Query Table
196038008,Lipoid pneumonitis (disorder),n,via Query Table
195920000,"Influenza with pneumonia, influenza virus identified (disorder)",n,via Query Table
42964004,Influenza with pneumonia (disorder),n,via Query Table
718251000000105,Issue of chronic obstructive pulmonary disease rescue pack ,n,via Query Table
944961000000107,Asthma-chronic obstructive pulmonary disease overlap syndrome (disorder),n,via Query Table
174231000000105,Number of chronic obstructive pulmonary disease exacerbations in past year,n,via Query Table
454431000000109,[X]Pneumonia due to other aerobic gram-negative bacteria (disorder),n,via Query Table
420245002,Pneumonia due to Mannheimia haemolytica (disorder),n,via Query Table
47839005,Aspiration pneumonia (disorder),n,via Query Table
16810008,Acquired immunodeficiency syndrome (AIDS) with viral pneumonia (disorder),n,via Query Table
820351000000107,Chronic obstructive pulmonary disease rescue pack not indicated ,n,via Query Table
1033121000000105,Influenzal bronchopneumonia due to seasonal influenza virus ,n,via Query Table
233689004,Mill fever (disorder),n,via Query Table
174211000000102,Chronic obstructive pulmonary disease accident and emergency attendance since last visit,n,via Query Table
601611000000106,Bird-fancier's lung NOS (disorder),n,via Query Table
111282000,Acute respiratory insufficiency (disorder),n,via Query Table
807871000000104,Interstitial lung disease due to collagen vascular disease,n,via Query Table
419331000000108,[X]Other specified interstitial pulmonary diseases (disorder),n,via Query Table
83316006,Pneumoconiosis due to silicates (disorder),n,via Query Table
832441000000100,Hantavirus pulmonary syndrome,n,via Query Table
627021000000105,Chronic pulmonary radiation disease NOS (disorder),n,via Query Table
621061000000108,Other chronic bronchitis NOS (disorder),n,via Query Table
325371000000107,Chronic type 1 respiratory failure (disorder),n,via Query Table
389077007,Tuberculous pneumonia of animals (disorder),n,via Query Table
169651000000106,Number of chronic obstructive pulmonary disease exacerbations in past year,n,via Query Table
