"code","description"
"83832001","Metachromatic leukodystrophy without arylsulfatase deficiency (disorder)"
"86444004","Niemann-Pick disease, type C, acute form (disorder)"
"87607002","Pelizaeus-Merzbacher disease, classic form (disorder)"
"180485001","Kerasin thesaurismosis (disorder)"
"189979005","Globoid cell leukodystrophy, early onset (disorder)"
"190794006","Glucosylceramide beta-glucosidase deficiency (disorder)"
"192781003","Leukodystrophy (disorder)"
"192782005","Galactosylceramide beta-galactosidase deficiency (disorder)"
"192791009","Cerebral degeneration in Gaucher's disease (disorder)"
"192792002","Cerebral degeneration in Niemann-Pick disease (disorder)"
"230367007","Neuroaxonal leukodystrophy (disorder)"
"230368002","Type III transitional Pelizaeus-Merzbacher disease (disorder)"
"230369005","Type IV adult Pelizaeus-Merzbacher disease (disorder)"
"230370006","Type V atypical Pelizaeus-Merzbacher disease (disorder)"
"230371005","Type VI Cockayne Pelizaeus-Merzbacher disease (disorder)"
"238030005","Galactocerebroside beta-galactosidase deficiency - early onset (disorder)"
"238031009","Arylsulfatase A deficiency (disorder)"
"297278001","Metachromatic leukodystrophy due to deficiency of cerebroside sulfatase activator (disorder)"
"360822002","Deficiency of sulfatase (disorder)"
"360834005","Deficiency of arylsulfatase (disorder)"
"396338004","Metachromatic leucodystrophy (disorder)"
"448054001","Adult onset autosomal dominant leukodystrophy (disorder)"
"702347001","Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy (disorder)"
"703536004","Megalencephalic leukoencephalopathy with subcortical cysts (disorder)"
"703537008","Leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation (disorder)"
"712637001","Ribonucleic acid polymerase III-related leukodystrophy (disorder)"
"715794009","Progressive encephalopathy with severe infantile anorexia (disorder)"
"717042001","Pelizaeus Merzbacher like disease (disorder)"
"719267003","Progressive cavitating leukoencephalopathy (disorder)"
"719403003","Leukoencephalopathy co-occurrent with bilateral anterior temporal lobe cysts (disorder)"
"720825005","Cystic leukoencephalopathy without megalencephaly (disorder)"
"720864008","Encephalopathy due to prosaposin deficiency (disorder)"
"722064003","Odontoleukodystrophy (disorder)"
"724283004","Hypomyelinating leukodystrophy with atrophy of basal ganglia and cerebellum (disorder)"
"733044009","Dermatoleukodystrophy (disorder)"
"733452000","Leukoencephalopathy, dystonia, motor neuropathy syndrome (disorder)"
"735421004","Leukoencephalopathy with brain stem and spinal cord involvement and high lactate syndrome (disorder)"
"764095005","Leukoencephalopathy, ataxia, hypodontia, hypomyelination syndrome (disorder)"
"765325002","Peripheral demyelinating neuropathy, central dysmyelinating leukodystrophy, Waardenburg syndrome, Hirschsprung disease (disorder)"
"768663003","Leukoencephalopathy with mild cerebellar ataxia and white matter edema (disorder)"
"769065000","Tubulin beta 4A class IVa related leukodystrophy (disorder)"
"777999008","Hypomyelination with brain stem and spinal cord involvement and leg spasticity (disorder)"
"838319005","Autonomic neuropathy due to Fabry disease (disorder)"
"870284000","Pelizaeus Merzbacher like disease due to HSPD1 mutation (disorder)"
"870285004","Pelizaeus Merzbacher like disease due to SLC16A2 mutation (disorder)"
"870286003","Pelizaeus Merzbacher like disease due to AIMP1 mutation (disorder)"
"870287007","Pelizaeus Merzbacher like disease due to GJC2 mutation (disorder)"
"870313002","Perinatal lethal Gaucher disease (disorder)"
"238028008","Sphingolipidosis (disorder)"
"14210003","Lipofuscinosis (disorder)"
"14637005","Late-infantile neuronal ceroid lipofuscinosis (disorder)"
"16517004","Cerebral lipidosis (disorder)"
"42012007","Neuronal ceroid lipofuscinosis (disorder)"
"58258004","Infantile neuronal ceroid lipofuscinosis (disorder)"
"61663001","Juvenile neuronal ceroid lipofuscinosis (disorder)"
"720830009","Neuronal ceroid lipofuscinosis due to deficiency of cathepsin D (disorder)"
"55731008","Arylsulfatase deficiency without metachromatic leukodystrophy (disorder)"
"57218003","Cholesterol ester storage disease (disorder)"
"82500001","Wolman's disease (disorder)"
"715923003","Lysosomal acid lipase deficiency (disorder)"
"10741005","Lipid storage disease (disorder)"
"238017009","Disorder of lipid storage and metabolism (disorder)"
"420146005","Cerebral degeneration associated with generalized lipidosis (disorder)"
"698624003","Dementia associated with cerebral lipidosis (disorder)"
"699315005","Neutral lipid storage disease with myopathy (disorder)"
"26745009","Mucopolysaccharidosis type I-H/S (disorder)"
"65327002","Mucopolysaccharidosis type I-H (disorder)"
"73123008","Mucopolysaccharidosis type I-S (disorder)"
"75610003","Mucopolysaccharidosis type I (disorder)"
"254069004","Dysostosis multiplex (disorder)"
"5667009","Hunter's syndrome, mild form (disorder)"
"70737009","Mucopolysaccharidosis type II (disorder)"
"73146005","Hunter's syndrome, severe form (disorder)"
"192795000","Cerebral degeneration in Hunter's disease (disorder)"
"378007","Morquio syndrome (disorder)"
"7259005","Mucopolysaccharidosis IV-A (disorder)"
"15892005","Mucopolysaccharidosis III-D (disorder)"
"26015003","Maroteaux-Lamy syndrome, intermediate form (disorder)"
"41572006","Mucopolysaccharidosis III-A (disorder)"
"43916004","Mucopolysaccharidosis type VII (disorder)"
"52677002","Deficiency of N-acetylgalactosamine-4-sulfatase (disorder)"
"58263000","Maroteaux-Lamy syndrome, severe form (disorder)"
"59990008","Mucopolysaccharidosis III-B (disorder)"
"67854007","Maroteaux-Lamy syndrome, mild form (disorder)"
"69463008","Maroteaux-Lamy syndrome (disorder)"
"75238000","Mucopolysaccharidosis III-C (disorder)"
"88393000","Sanfilippo syndrome (disorder)"
"238044004","Mucopolysaccharidosis type IVB (disorder)"
"11380006","Mucopolysaccharidosis (disorder)"
"84725008","Restrictive cardiomyopathy secondary to mucopolysaccharidosis (disorder)"
"86995005","Dilated cardiomyopathy secondary to mucopolysaccharidosis (disorder)"
"192796004","Cerebral degeneration in mucopolysaccharidosis (disorder)"
"195027000","Mucopolysaccharidosis cardiomyopathy (disorder)"
"238043005","Disorder of glycosaminoglycan metabolism (disorder)"
"65764006","Pseudo-Hurler polydystrophy (disorder)"
"54954004","Aspartylglucosaminuria (disorder)"
"61172008","Infantile fucosidosis (disorder)"
"62311004","Mannosidosis, type I (disorder)"
"64716005","Fucosidosis (disorder)"
"65524005","Mannosidosis (disorder)"
"70528007","Mucolipidosis (disorder)"
"277893002","Carbohydrate-deficient glycoprotein syndrome type I (disorder)"
"277894008","Carbohydrate-deficient glycoprotein syndrome type II (disorder)"
"277895009","Carbohydrate-deficient glycoprotein syndrome type III (disorder)"
"278991002","Sialic storage disease (disorder)"
"312857009","Alpha-2-antitrypsin deficiency (disorder)"
"459063003","Congenital disorder of glycosylation type Ia (disorder)"
"700458001","Pulmonary edema due to hypoproteinemia (disorder)"
"709412006","Congenital disorder of glycosylation type 1c (disorder)"
"711155008","ALG12-congenital disorder of glycosylation (disorder)"
"712640001","Deficiency of phosphomannomutase 2 (disorder)"
"712641002","Deficiency of glucosyltransferase 1 (disorder)"
"717773005","Component of oligomeric golgi complex 7 congenital disorder of glycosylation (disorder)"
"717774004","Component of oligomeric golgi complex 8 congenital disorder of glycosylation (disorder)"
"718712005","Carbohydrate deficient glycoprotein syndrome type 1m (disorder)"
"718750004","Component of oligomeric golgi complex 1 congenital disorder of glycosylation (disorder)"
"718751000","Component of oligomeric golgi complex 4 congenital disorder of glycosylation (disorder)"
"720941007","Asparagine-linked glycosylation 1 congenital disorder of glycosylation (disorder)"
"720976009","Asparagine-linked glycosylation 3 congenital disorder of glycosylation (disorder)"
"720977000","Asparagine-linked glycosylation 8 congenital disorder of glycosylation (disorder)"
"720978005","Asparagine-linked glycosylation 9 congenital disorder of glycosylation (disorder)"
"721100009","Component of oligomeric golgi complex 5 congenital disorder of glycosylation (disorder)"
"722762005","Ganglioside GM3 synthase deficiency (disorder)"
"723624008","Solute carrier family 35 member A1 congenital disorder of glycosylation (disorder)"
"724096007","Congenital disorder of glycosylation type 1f (disorder)"
"724142005","Carbohydrate deficient glycoprotein syndrome type 2a (disorder)"
"725028009","Mannosyl-oligosaccharide glycosidase congenital disorder of glycosylation (disorder)"
"725044000","Carbohydrate deficient glycoprotein syndrome type 1o (disorder)"
"725078006","Congenital disorder of glycosylation type 1e (disorder)"
"725079003","Congenital disorder of glycosylation type 1j (disorder)"
"725587007","Carbohydrate deficient glycoprotein syndrome type 2d (disorder)"
"732252005","Carbohydrate deficient glycoprotein syndrome type 2k (disorder)"
"733083006","Congenital disorder of glycosylation type 1r (disorder)"
"733084000","Congenital disorder of glycosylation type 1n (disorder)"
"733085004","Congenital disorder of glycosylation type 1p (disorder)"
"733111000","Congenital disorder of glycosylation type 1w (disorder)"
"733112007","Congenital disorder of glycosylation type 1x (disorder)"
"733115009","Congenital disorder of glycosylation type 1y (disorder)"
"733450008","Carbohydrate deficient glycoprotein syndrome type 2 due to deficiency of mannosidase alpha class 1B member 1 (disorder)"
"733451007","Congenital disorder of glycosylation type 1s (disorder)"
"733601006","Congenital disorder of glycosylation type 1q (disorder)"
"768846004","N-glycanase 1 congenital disorder of deglycosylation (disorder)"
"771516000","Solute carrier family 35 member A2 congenital disorder of glycosylation (disorder)"
"773418007","Xylosyltransferase 1 congenital disorder of glycosylation (disorder)"
"783717008","Phosphoglucomutase 1-related congenital disorder of glycosylation (disorder)"
"238045003","Disorder of glycoprotein metabolism (disorder)"
"13644009","Hypercholesterolemia (disorder)"
"65419005","Sitosterolemia with xanthomatosis (disorder)"
"190773008","Hyperbetalipoproteinemia (disorder)"
"190774002","Hyperlipidemia, group A (disorder)"
"238038003","Familial hyperlipoproteinemia (disorder)"
"238076009","Primary hypercholesterolemia (disorder)"
"238077000","Polygenic hypercholesterolemia (disorder)"
"238078005","Familial hypercholesterolemia - homozygous (disorder)"
"238079002","Familial hypercholesterolemia - heterozygous (disorder)"
"238080004","Hyperalphalipoproteinemia (disorder)"
"238081000","Familial defective apolipoprotein B-100 (disorder)"
"238082007","Secondary hypercholesterolemia (disorder)"
"267432004","Pure hypercholesterolemia (disorder)"
"397915002","Fredrickson type IIa hyperlipoproteinemia (disorder)"
"398036000","Familial hypercholesterolemia (disorder)"
"403829002","Familial hypercholesterolemia due to heterozygous low density lipoprotein receptor mutation (disorder)"
"403830007","Familial hypercholesterolemia due to homozygous low density lipoprotein receptor mutation (disorder)"
"403831006","Familial hypercholesterolemia due to genetic defect of apolipoprotein B (disorder)"
"767133009","Familial hypercholesterolemia co-occurrent and due to combined heterozygous low density lipoprotein receptor and low density lipoprotein receptor adaptor protein 1 mutations (disorder)"
"773726000","Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency (disorder)"
"34528009","Familial hypertriglyceridemia (disorder)"
"129589009","Endogenous hyperlipidemia (disorder)"
"238083002","Primary hypertriglyceridemia (disorder)"
"238084008","Very low density lipoprotinemia (disorder)"
"238085009","Fredrickson type IV hyperlipoproteinemia (disorder)"
"238087001","Secondary hypertriglyceridemia (disorder)"
"267433009","Pure hyperglyceridemia (disorder)"
"302870006","Hypertriglyceridemia (disorder)"
"238088006","Primary combined hyperlipidemia (disorder)"
"275598004","Familial lipoprotein lipase deficiency (disorder)"
"402726006","Primary chylomicronemia (disorder)"
"403827000","Familial lipoprotein lipase deficiency with type I phenotype (disorder)"
"403828005","Familial lipoprotein lipase deficiency with type V phenotype (disorder)"
"129590000","Exogenous hyperlipidemia (disorder)"
"238040008","Familial combined hyperlipidemia (disorder)"
"15771000119109","Familial hyperalphalipoproteinemia (disorder)"
"448834003","High density lipoprotein deficiency (disorder)"
"723579009","Tangier disease (disorder)"
"838348004","Autonomic neuropathy due to Tangier disease (disorder)"
"61336008","Hypocholesterolemia (disorder)"
"238004006","Succinyl-coenzyme A acetoacetate transferase deficiency (disorder)"
"238033007","3-Beta-hydroxy-delta-5-C27-steroid dehydrogenase deficiency (disorder)"
"238035000","Delta-4-3-oxosteroid-5-beta-reductase deficiency (disorder)"
"238036004","Disorder of cholesterol synthesis (disorder)"
"445010006","Low density lipoprotein receptor mutation (disorder)"
"10406007","Lesch-Nyhan syndrome (disorder)"
"124275001","Deficiency of hypoxanthine phosphoribosyltransferase (disorder)"
"4519003","Hypouricemia (disorder)"
"15285008","Adenylosuccinate lyase deficiency (disorder)"
"16242007","Hereditary orotic aciduria (disorder)"
"16813005","Hyperuricuria (disorder)"
"20155007","Secondary orotic aciduria (disorder)"
"29692004","Combined molybdoflavoprotein enzyme deficiency (disorder)"
"32612005","Disorder of purine metabolism (disorder)"
"35759001","Ribose-phosphate pyrophosphokinase overactivity (disorder)"
"47641009","Orotic aciduria (disorder)"
"54627004","Hereditary xanthinuria (disorder)"
"65791008","Adenine phosphoribosyltransferase deficiency, Japanese type (disorder)"
"69525003","Hereditary orotic aciduria, type 1 (disorder)"
"85444005","Disorder of pyrimidine metabolism (disorder)"
"90093009","Hereditary orotic aciduria, type 2 (disorder)"
"190919008","Xanthinuria (disorder)"
"236478009","Familial renal hypouricemia (disorder)"
"723454008","Phosphoribosylpyrophosphate synthetase superactivity (disorder)"
"725289009","5-amino-4-imidazole carboxamide ribosiduria (disorder)"
"732246009","X-linked intellectual disability, limb spasticity, retinal dystrophy, diabetes insipidus syndrome (disorder)"
"781386002","Deficiency of nudix hydrolase 15 (disorder)"
"836343001","Hereditary xanthinuria type 1 (disorder)"
"9105005","Muscle adenosine monophosphate deaminase deficiency (disorder)"
"124163004","Deficiency of dihydrouracil dehydrogenase (nicotinamide adenine dinucleotide ^+^) (disorder)"
"238006008","Disorder of purine and pyrimidine metabolism (disorder)"
"22935002","Congenital erythropoietic porphyria (disorder)"
"51022005","Erythropoietic protoporphyria (disorder)"
"67312003","Erythropoietic porphyria (disorder)"
"238053006","Homozygous erythropoietic protoporphyria (disorder)"
"860859009","Erythropoietic protoporphyria due to ferrochelatase deficiency (disorder)"
"59229005","Familial porphyria cutanea tarda (disorder)"
"61860000","Porphyria cutanea tarda (disorder)"
"111386004","Homozygous porphyria cutanea tarda (disorder)"
"402479002","Sporadic porphyria cutanea tarda (disorder)"
"7425008","Hereditary coproporphyria (disorder)"
"29094004","Disorder of porphyrin metabolism (disorder)"
"43599001","Drug-induced porphyria (disorder)"
"44574006","Porphyruria (disorder)"
"47632004","Secondary porphyria (disorder)"
"55056006","Hepatic porphyria (disorder)"
"58275005","Variegate porphyria (disorder)"
"61164006","Erythropoietic coproporphyria (disorder)"
"64081000","Porphobilinogen synthase deficiency (disorder)"
"84816006","Chester-type porphyria (disorder)"
"95565000","Pseudoporphyria (disorder)"
"111387008","Porphyria caused by toxic effect of substance (disorder)"
"123964001","Uroporphyrinuria (disorder)"
"123965000","Coproporphyrinuria (disorder)"
"123966004","Protoporphyrinuria (disorder)"
"129616004","Porphyric polyneuropathy (disorder)"
"190913009","Congenital porphyria (disorder)"
"190915002","Coproporphyria (disorder)"
"206458002","Neonatal jaundice with porphyria (disorder)"
"234422006","Acute intermittent porphyria (disorder)"
"238054000","Homozygous acute intermittent porphyria (disorder)"
"238056003","Homozygous hereditary coproporphyria (disorder)"
"238057007","Homozygous variegate porphyria (disorder)"
"239000007","Drug-induced pseudoporphyria (disorder)"
"276262000","Uroporphyrinogen decarboxylase deficiency (disorder)"
"276263005","Porphobilinogen deaminase deficiency (disorder)"
"359692004","Intrinsic enamel discoloration of porphyria (disorder)"
"371628009","Porphyrinopathy (disorder)"
"402481000","Porphyria-induced scleroderma (disorder)"
"403316009","Hypertrichosis in porphyria (disorder)"
"403717002","Pseudoporphyria due to psoralen and long-wave ultraviolet radiation therapy (disorder)"
"403732009","Hemodialysis-associated pseudoporphyria (disorder)"
"403737003","Porphyria caused by hexachlorobenzene (disorder)"
"403738008","Porphyria caused by chlorinated phenol (disorder)"
"403832004","Inherited disorder of porphyrin metabolism (disorder)"
"418470004","Porphyria (disorder)"
"23272008","Familial hypoceruloplasminemia (disorder)"
"59178007","Menkes kinky-hair syndrome (disorder)"
"79886009","Disorder of copper metabolism (disorder)"
"88518009","Wilson's disease (disorder)"
"724766009","Chorea co-occurrent and due to Wilson disease (disorder)"
"15123008","Familial amyloid nephropathy with urticaria AND deafness (disorder)"
"27097002","Danish type familial amyloid cardiomyopathy (disorder)"
"48713002","Amyloid nephropathy (disorder)"
"66451004","Familial visceral amyloidosis, Ostertag type (disorder)"
"237868006","Familial non-neuropathic amyloidosis (disorder)"
"722948009","Glomerular disorder due to non-neuropathic heredofamilial amyloidosis (disorder)"
"4463009","Familial amyloid polyneuropathy, type II (disorder)"
"5134006","Familial amyloid polyneuropathy, type VI (disorder)"
"9133005","Familial amyloid polyneuropathy, Iowa type (disorder)"
"41590007","Familial amyloid polyneuropathy, Jewish type (disorder)"
"42295001","Familial amyloid polyneuropathy (disorder)"
"43532007","Hereditary oculoleptomeningeal amyloid angiopathy (disorder)"
"193187004","Polyneuropathy due to amyloidosis (disorder)"
"398229007","Amyloid polyneuropathy type I (disorder)"
"402460000","Familial amyloid polyneuropathy with cutaneous amyloidosis (disorder)"
"722292000","Autosomal dominant beta2-microglobulinic amyloidosis (disorder)"
"733422008","Prion protein systemic amyloidosis (disorder)"
"783160006","Hereditary gelsolin amyloidosis (disorder)"
"402459005","Heredofamilial systemic amyloidosis affecting skin (disorder)"
"402463003","Familial localized cutaneous amyloidosis (disorder)"
"367601000119103","Hereditary amyloidosis (disorder)"
"69078007","Age-related amyloidosis (disorder)"
"209962000","Myeloma-associated amyloidosis (disorder)"
"237877004","Wild type ATTR amyloidosis (disorder)"
"402457007","Secondary systemic amyloidosis affecting skin (AA fibril type) (disorder)"
"402458002","Hemodialysis-associated secondary amyloidosis of skin (disorder)"
"707090004","Spondyloarthropathy due to hemodialysis-associated amyloidosis (disorder)"
"858580008","Secondary systemic amyloidosis (disorder)"
"4645000","Senile brain amyloidosis (disorder)"
"8231007","Ocular amyloid deposit (disorder)"
"9551004","Hepatic amyloidosis (disorder)"
"11426004","Gingival amyloidosis (disorder)"
"16573007","Senile cardiac amyloidosis (disorder)"
"38606009","Bullous cutaneous amyloidosis (disorder)"
"39502009","Isolated atrial amyloid (disorder)"
"45639009","Hereditary cerebral amyloid angiopathy, Icelandic type (disorder)"
"56453003","Hereditary cerebral amyloid angiopathy, Dutch type (disorder)"
"56871000","Localized amyloidosis (disorder)"
"58629009","Dilated cardiomyopathy secondary to amyloidosis (disorder)"
"59017008","Conjunctival amyloidosis (disorder)"
"79754008","Restrictive cardiomyopathy secondary to amyloidosis (disorder)"
"111032003","Macular cutaneous amyloidosis (disorder)"
"111390002","Dominant primary localized cutaneous amyloidosis (disorder)"
"197604006","Nephrotic syndrome in amyloidosis (disorder)"
"230724001","Cerebral amyloid angiopathy (disorder)"
"230725000","Sporadic cerebral amyloid angiopathy (disorder)"
"232076001","Amyloid of vitreous (disorder)"
"232459006","Laryngeal amyloidosis (disorder)"
"236543006","Beta-2 microglobulin arthropathy (disorder)"
"237869003","Localized hereditary amyloidosis (disorder)"
"237870002","Familial lichen amyloidosis (disorder)"
"237872005","Poikilodermal cutaneous amyloid (disorder)"
"237873000","Primary familial amyloid myopathy (disorder)"
"237874006","Primary sporadic amyloid myopathy (disorder)"
"237875007","Localized non-hereditary amyloidosis (disorder)"
"282357008","Amyloid of ureter (disorder)"
"402455004","Macroglossia due to amyloidosis (disorder)"
"402456003","Pseudoscleroderma due to amyloid light-chain amyloidosis (disorder)"
"402464009","Secondary localized cutaneous amyloidosis (disorder)"
"402720000","Amyloidosis limited to skin (disorder)"
"417939004","Amyloid corneal degeneration (disorder)"
"425879009","Amyloid A nephropathy (disorder)"
"715655000","Transthyretin related familial amyloid cardiomyopathy (disorder)"
"716704007","Primary localized cutaneous nodular amyloidosis (disorder)"
"718105008","Lichen amyloidosis (disorder)"
"721661009","Amyloidosis of small intestine (disorder)"
"724357007","Hereditary cerebral hemorrhage with amyloidosis (disorder)"
"733729003","Primary localized cutaneous amyloidosis (disorder)"
"764849002","Amyloidosis cutis dyschromia (disorder)"
"783161005","Familial dementia British type (disorder)"
"783258000","Familial dementia Danish type (disorder)"
"1671000","Sago spleen (disorder)"
"23132008","Amyloid light-chain amyloidosis (disorder)"
"25067009","Autosomal variant form of transthyretin (disorder)"
"40933005","Isolated corneal amyloidosis (disorder)"
"89449005","Systemic amyloidosis (disorder)"
"190923000","Sporadic primary amyloidosis (disorder)"
"193247000","Amyloid myopathy (disorder)"
"196135008","Pulmonary amyloidosis (disorder)"
"234510005","Amyloidosis of spleen (disorder)"
"237867001","Hereditary cerebrovascular amyloidosis (disorder)"
"282355000","Amyloid of testes (disorder)"
"402453006","Amyloid light chain amyloidosis due to multiple myeloma (disorder)"
"402454000","Primary systemic amyloidosis due to occult plasma cell dyscrasia (disorder)"
"402719006","Systemic amyloidosis affecting skin (disorder)"
"426598005","Amyloid light-chain nephropathy (disorder)"
"703313007","Cerebral amyloid angiopathy associated with systemic amyloidosis (disorder)"
"17602002","Amyloidosis (disorder)"
"32599008","Hemodialysis-associated amyloidosis (disorder)"
"60733007","Hypothyroidism due to amyloidosis (disorder)"
"274945004","Amyloid A amyloidosis (disorder)"
"278899001","Amyloid of bladder (disorder)"
"311495006","Amyloid disease of the urethra (disorder)"
"124165006","Deficiency of succinate dehydrogenase (disorder)"
"124298009","Deficiency of glucokinase (disorder)"
"124314009","Deficiency of adenosine kinase (disorder)"
"124319004","Deficiency of riboflavin kinase (disorder)"
"124326004","Deficiency of pyridoxal kinase (disorder)"
"124330001","Deficiency of homoserine kinase (disorder)"
"124332009","Deficiency of glucose-1-phosphate phosphodismutase (disorder)"
"124333004","Deficiency of acetate kinase (disorder)"
"124334005","Deficiency of carbamate kinase (disorder)"
"124335006","Deficiency of phosphoglycerate kinase (disorder)"
"124336007","Deficiency of aspartate kinase (disorder)"
"124337003","Deficiency of guanidinoacetate kinase (disorder)"
"124346009","Deficiency of riboflavin mononucleotide adenylyltransferase (disorder)"
"124352005","Deficiency of uridine triphosphate-glucose-1-phosphate uridylyltransferase (disorder)"
"124365001","Deficiency of malonate CoA-transferase (disorder)"
"124426000","Deficiency of succinyl-coenzyme A hydrolase (disorder)"
"124438009","Deficiency of glucose-1-phosphatase (disorder)"
"124536006","Deficiency of fumarylacetoacetase (disorder)"
"124539004","Deficiency of phosphoamidase (disorder)"
"124543000","Deficiency of thiolester hydrolase (disorder)"
"124549001","Deficiency of triphosphoric monoester hydrolase (disorder)"
"124557003","Deficiency of nucleosidase (disorder)"
"124559000","Deficiency of thioether hydrolase (disorder)"
"124561009","Deficiency of ether hydrolase (disorder)"
"124563007","Deficiency of peptide hydrolase (disorder)"
"124577005","Deficiency of endoribonuclease (disorder)"
"124579008","Deficiency of metallocarboxypeptidase (disorder)"
"124583008","Deficiency of omega peptidase (disorder)"
"124585001","Deficiency of serine proteinase (disorder)"
"124591004","Deficiency of metalloproteinase (disorder)"
"124592006","Deficiency of lyase (disorder)"
"124593001","Deficiency of pyruvate decarboxylase (disorder)"
"124594007","Deficiency of malonyl-coenzyme A decarboxylase (disorder)"
"124616002","Deficiency of fumarate hydratase (disorder)"
"124667004","Deficiency of ribose-5-phosphate isomerase (disorder)"
"124670000","Deficiency of glucosamine-6-phosphate isomerase (disorder)"
"124671001","Deficiency of phenylpyruvate tautomerase (disorder)"
"124672008","Deficiency of steroid delta-isomerase (disorder)"
"124673003","Deficiency of isopentenyl-diphosphate delta-isomerase (disorder)"
"124674009","Deficiency of lysolecithin acylmutase (disorder)"
"124675005","Deficiency of phosphoglycerate mutase (disorder)"
"124677002","Deficiency of phosphoacetylglucosamine mutase (disorder)"
"124679004","Deficiency of methylaspartate mutase (disorder)"
"124680001","Deficiency of methylmalonyl-coenzyme A mutase (disorder)"
"124682009","Deficiency of epimerase (disorder)"
"124684005","Deficiency of racemase (disorder)"
"124688008","Deficiency of tyrosine-transfer ribonucleic acid ligase (disorder)"
"124689000","Deficiency of tryptophan-transfer ribonucleic acid ligase (disorder)"
"124690009","Deficiency of threonine-transfer ribonucleic acid ligase (disorder)"
"124691008","Deficiency of leucine-transfer ribonucleic acid ligase (disorder)"
"124692001","Deficiency of isoleucine-transfer ribonucleic acid ligase (disorder)"
"124695004","Deficiency of valine-transfer ribonucleic acid ligase (disorder)"
"124696003","Deficiency of methionine-transfer ribonucleic acid ligase (disorder)"
"124697007","Deficiency of serine-transfer ribonucleic acid ligase (disorder)"
"124698002","Deficiency of acetate-coenzyme A ligase (disorder)"
"124699005","Deficiency of long-chain-fatty-acid-CoA ligase (disorder)"
"124700006","Deficiency of succinate- coenzyme A ligase (guanosine diphosphate-forming) (disorder)"
"124701005","Deficiency of succinate-coenzyme A ligase (adenosine diphosphate-forming) (disorder)"
"129232009","Analbuminemia (finding)"
"360745000","Deficiency of long-chain fatty-acyl-coenzyme A hydrolase (disorder)"
"718721006","Congenital analbuminemia (disorder)"
"30884007","Restrictive cardiomyopathy secondary to familial storage disease (disorder)"
"124331002","Deficiency of pyruvate kinase (disorder)"
"124418008","Deficiency of cholesterol esterase (disorder)"
"124464003","Deficiency of alpha-galactosidase (disorder)"
"124465002","Deficiency of beta-galactosidase (disorder)"
"124531001","Deficiency of adenosinetriphosphatase (disorder)"
"124534009","Deficiency of adenosine triphosphate pyrophosphatase (disorder)"
"124599002","Deficiency of tyrosine decarboxylase (disorder)"
"124600004","Deficiency of aromatic-L-amino-acid decarboxylase (disorder)"
"124608006","Deficiency of fructose-bisphosphate aldolase (disorder)"
"124669001","Deficiency of glucose-6-phosphate isomerase (disorder)"
"124686007","Deficiency of mutase (disorder)"
"124711003","Deficiency of argininosuccinate synthase (disorder)"
"237983002","Fumarase deficiency (disorder)"
"361089004","Deficiency of alkylhalidase (disorder)"
"361090008","Deficiency of phosphatase (disorder)"
"361092000","Deficiency of sulfuric ester hydrolase (disorder)"
"361093005","Deficiency of amine oxidase (disorder)"
"387815003","Deficiency of glycogen synthase a kinase (disorder)"
"403415009","Panniculitis due to alpha-1 anti-trypsin deficiency (disorder)"
"423148005","Disorder due to N-acetyltransferase enzyme variant (disorder)"
"423350005","Fast acetylator due to N-acetyltransferase enzyme variant (disorder)"
"423580001","Cytochrome p450 CYP1A2 enzyme deficiency (disorder)"
"424224001","Cytochrome p450 enzyme deficiency (disorder)"
"424846003","Cytochrome p450 CYP3A enzyme deficiency (disorder)"
"424925008","Cytochrome p450 CYP2E1 enzyme deficiency (disorder)"
"425079005","Slow acetylator due to N-acetyltransferase enzyme variant (disorder)"
"444838008","Deficiency of 2-methylbutyryl-coenzyme A dehydrogenase (disorder)"
"445275003","Deficiency of succinate-coenzyme A ligase (disorder)"
"703522009","Biotin-thiamine-responsive basal ganglia disease (disorder)"
"709414007","Deficiency of mitochondrial complex III (disorder)"
"717047007","Bile acid coenzyme A ligase deficiency and defective amidation (disorder)"
"717052002","Maternally inherited Leigh syndrome (disorder)"
"718558008","Mevalonic aciduria (disorder)"
"720827002","Multiple mitochondrial dysfunctions syndrome (disorder)"
"720951008","Fatal mitochondrial disease due to combined oxidative phosphorylation deficiency 3 (disorder)"
"723307008","Ethylmalonic encephalopathy (disorder)"
"723557004","Thiamine-responsive encephalopathy (disorder)"
"724279004","Combined oxidative phosphorylation defect type 5 (disorder)"
"724344004","Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency (disorder)"
"724575009","Coenzyme Q10 deficiency (disorder)"
"724638006","Splenomegaly co-occurrent and due to storage disease (disorder)"
"733630004","Deficiency of alpha-ketoglutarate dehydrogenase (disorder)"
"735422006","Deficiency of mitochondrial aspartyl transfer ribonucleic acid synthetase (disorder)"
"735732003","Liver disease co-occurrent and due to mitochondrial disorder (disorder)"
"763203009","Combined oxidative phosphorylation defect type 15 (disorder)"
"763204003","Combined oxidative phosphorylation defect type 7 (disorder)"
"763209008","Combined oxidative phosphorylation defect type 9 (disorder)"
"763211004","Combined oxidative phosphorylation defect type 21 (disorder)"
"764943000","Combined oxidative phosphorylation defect type 2 (disorder)"
