code,description
188669003,Mast cell malignancy of lymph nodes of multiple sites
188672005,Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma
188674006,Diffuse malignant lymphoma - small non-cleaved cell
188675007,Malignant lymphoma - small cleaved cell (disorder)
188676008,Malignant lymphoma - mixed small and large cell
188679001,Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse)
188691005,Malignant immunoproliferative small intestinal disease
188718006,Extramedullary plasmacytoma (clinical)
188725004,Lymphatic leukaemia
188726003,Subacute lymphoid leukemia
188728002,Aleukemic lymphoid leukemia (disorder)
188729005,Adult T-cell leukaemia
188732008,Myeloid leukemia
188733003,Chronic eosinophilic leukaemia
188734009,Chronic neutrophilic leukemia
188736006,Subacute myeloid leukaemia
188737002,Chloroma
188738007,Granulocytic sarcoma
188741003,Aleukemic myeloid leukemia (disorder)
188744006,Histiocytic leukemia
188745007,Chronic monocytic leukemia
188746008,Subacute monocytic leukaemia
188754005,Thrombocytic leukemia
188768003,Myelomonocytic leukaemia
188770007,Subacute myelomonocytic leukaemia
189509003,"Refractory anemia without sideroblasts, so stated (disorder)"
190030009,Compound leukemias (disorder)
190818004,waldenstrom's macroglobulinemia (disorder)
190955000,Histiocytosis X syndrome (disorder)
230156002,Malignant meningitis (disorder)
230257000,Paraneoplastic motor neurone disease
230586003,Neuropathy due to multiple myeloma
230685009,Myasthenia gravis associated with thymoma (disorder)
231829006,Malignant neoplasm of eyelid (disorder)
231831002,Squamous cell carcinoma of eyelid (disorder)
231833004,Sebaceous adenocarcinoma of eyelid (disorder)
231834005,Malignant melanoma of eyelid
231835006,Kaposi's sarcoma of eyelid (disorder)
232075002,Lymphoma of retina (disorder)
233940007,Pulmonary tumor embolism (disorder)
2.35E+14,Delivery of oral chemotherapy for neoplasm (regime/therapy)
2.35E+14,Delivery of chemotherapy for neoplasm (procedure)
235966007,Cystadenocarcinoma of pancreas (disorder)
236005001,Malignant ascites
236513009,Lymphoma of kidney (disorder)
237252008,Placental site trophoblastic tumor (disorder)
237833006,Carcinoid crisis (disorder)
23833000,Poisoning caused by antineoplastic AND/OR immunosuppressive drug (disorder)
239297008,Lymphomatoid granulomatosis of the lung (disorder)
239898008,Polymyositis with malignant disease
239901009,Dermatopolymyositis in neoplastic disease
240531002,African Burkitt's lymphoma (disorder)
240794006,Splenic schistosomal giant cell lymphoma (disorder)
2.48E+14,Cancer monitoring telephone invitation (procedure)
253000007,Neuroendocrine carcinoma (disorder)
253001006,Merkel cell carcinoma (disorder)
253003009,Carcinoid bronchial adenoma (disorder)
253006001,Somatostatinoma (disorder)
253017000,Klatskin's tumor (disorder)
253018005,Fibrolamellar hepatocellular carcinoma (disorder)
253042009,Myxoid dermatofibrosarcoma protuberans (disorder)
253096008,Peripheral neuroectodermal tumor (disorder)
254389005,Carcinoma of vermilion border of upper lip (disorder)
254412006,Malignant tumor of tip of tongue (disorder)
254423005,Carcinoma of lingual tonsil (disorder)
254424004,Carcinoma of upper gum (disorder)
254425003,Carcinoma of lower gum (disorder)
254427006,Carcinoma of anterior part of floor of mouth (disorder)
254431000,Carcinoma of lateral part of floor of mouth (disorder)
254434008,Carcinoma of hard palate (disorder)
254435009,Carcinoma of soft palate (disorder)
254436005,Carcinoma of uvula (disorder)
254437001,Squamous cell carcinoma of buccal mucosa (disorder)
254441002,Carcinoma of upper buccal sulcus (disorder)
254445006,Carcinoma of lower buccal sulcus (disorder)
254454009,Carcinoma of lower labial sulcus (disorder)
254457002,Carcinoma of retromolar area (disorder)
254459004,Malignant tumour of anterior pillar of fauces
254462001,Carcinoma of parotid gland (disorder)
254465004,Carcinoma of submandibular gland (disorder)
254466003,Carcinoma of sublingual gland (disorder)
254474002,Malignant tumor of nasal skeleton (disorder)
254478004,Malignant tumor of inferior turbinate (disorder)
254484001,Malignant tumor of posterior margin of nasal septum and choanae
254503007,Malignant tumor of inferior surface of soft palate (disorder)
254509006,Malignant tumor of anterior commissure (disorder)
254517003,Malignant tumor of suprahyoid epiglottis (disorder)
254520006,Malignant tumor of infrahyoid epiglottis (disorder)
254526000,Malignant tumor of laryngeal ventricle (disorder)
254530002,Malignant tumor of parapharyngeal space (disorder)
254535007,Carcinoma of cervical part of esophagus (disorder)
254539001,Carcinoma of thoracic part of esophagus (disorder)
254543002,Carcinoma of abdominal part of esophagus (disorder)
254547001,Carcinoma of upper third of esophagus (disorder)
254549003,Carcinoma of middle third of esophagus (disorder)
254551004,Carcinoma of lower third of esophagus (disorder)
254553001,Carcinoma of cardia (disorder)
254555008,Carcinoma of fundus of stomach (disorder)
254557000,Carcinoma of body of stomach (disorder)
254559002,Carcinoma of pyloric antrum (disorder)
254561006,Carcinoma of pylorus (disorder)
254563009,Carcinoma of lesser curve of stomach (disorder)
254567005,Carcinoma of greater curve of stomach (disorder)
254570009,Carcinoma of duodenum (disorder)
254582000,Carcinoma of rectum
254586002,Malignant tumor of anorectal junction (disorder)
254601002,Sarcoma of liver (disorder)
254609000,Carcinoma of ampulla of Vater (disorder)
254611009,Malignant tumor of endocrine pancreas (disorder)
254612002,Carcinoma of endocrine pancreas (disorder)
254619006,Adenoid cystic carcinoma of trachea (disorder)
254620000,Squamous cell carcinoma of trachea (disorder)
254622008,Squamous cell carcinoma of bronchus (disorder)
254625005,Malignant tumor of lung parenchyma (disorder)
254626006,Adenocarcinoma of lung (disorder)
254627002,Carcinoid tumor of lung (disorder)
254628007,Carcinoma of lung parenchyma (disorder)
254629004,Large cell carcinoma of lung (disorder)
254631008,Giant cell carcinoma of lung (disorder)
254632001,Small cell carcinoma of lung (disorder)
254633006,Oat cell carcinoma of lung (disorder)
254634000,Squamous cell carcinoma of lung (disorder)
254635004,Epithelioid hemangioendothelioma of lung (disorder)
254637007,Non-small cell lung cancer (disorder)
254638002,Pancoast tumor (disorder)
254645002,Malignant mesothelioma of pleura
254653005,Spindle cell squamous carcinoma of skin (disorder)
254707006,Malignant skin tumor with eccrine differentiation (disorder)
254708001,Eccrine porocarcinoma of skin (disorder)
254709009,Digital papillary eccrine carcinoma of skin (disorder)
254711000,Adenoid cystic eccrine carcinoma of skin (disorder)
254712007,Microcystic adnexal carcinoma of skin (disorder)
254713002,Mucoepidermoid carcinoma of skin (disorder)
254714008,Mucinous eccrine carcinoma of skin (disorder)
254726003,Malignant skin tumor with apocrine differentiation (disorder)
254730000,Superficial spreading malignant melanoma of skin (disorder)
254731001,Nodular malignant melanoma of skin (disorder)
254732008,Acral lentiginous malignant melanoma of skin (disorder)
254733003,Malignant melanoma arising in intradermal nevus (disorder)
254734009,Malignant melanoma arising in congenital nevus (disorder)
254748009,Cutaneous fibrosarcoma (disorder)
254764001,Peripheral neuroepithelioma (disorder)
254771006,Cutaneous leiomyosarcoma (disorder)
254792006,Proliferating angioendotheliomatosis
254794007,Angiosarcoma of skin (disorder)
254797000,Malignant hemangiopericytoma of skin (disorder)
254800003,Epithelioid cell sarcoma of skin (disorder)
254824006,Malignant tumor of mesothelial tissue (disorder)
254828009,Malignant lipomatous tumor (disorder)
254829001,Liposarcoma (disorder)
254837009,Malignant tumor of breast
254838004,Carcinoma of breast (disorder)
254839007,Scirrhous carcinoma of breast (disorder)
254840009,Inflammatory carcinoma of breast (disorder)
254841008,Cancer en cuirasse (disorder)
254843006,Familial cancer of breast (disorder)
254844000,Malignant phyllodes tumor of breast (disorder)
254849005,Malignant epithelial tumor of ovary (disorder)
254850005,Serous papillary cystadenocarcinoma ovary (disorder)
254851009,Mucinous cystadenocarcinoma of ovary (disorder)
254852002,Endometrioid carcinoma ovary (disorder)
254855000,Mixed epithelial tumor of ovary (disorder)
254856004,Undifferentiated carcinoma of ovary (disorder)
254860001,Malignant sex cord tumor of ovary (disorder)
254861002,Malignant granulosa cell tumor of ovary (disorder)
254863004,Granulosa cell tumor of ovary (disorder)
254869000,Malignant germ cell tumor of ovary (disorder)
254870004,Choriocarcinoma of ovary (disorder)
254871000,Immature teratoma of ovary (disorder)
254872007,Embryonal carcinoma of ovary (disorder)
254874008,Dysgerminoma of ovary (disorder)
254876005,Endodermal sinus tumor of ovary (disorder)
254877001,Sarcoma of uterus (disorder)
254878006,Endometrial carcinoma (disorder)
254886006,Squamous cell carcinoma of cervix (disorder)
254887002,Adenocarcinoma of cervix (disorder)
254888007,Adenosquamous carcinoma of cervix (disorder)
254889004,Carcinoma of cervix stage 0 (disorder)
254893005,Carcinoma of vagina (disorder)
254895003,Squamous cell carcinoma of vulva (disorder)
254896002,Malignant melanoma of vulva (disorder)
254897006,Sarcoma of vulva (disorder)
254900004,Carcinoma of prostate (disorder)
254904008,Carcinoma of glans penis (disorder)
254912000,Regressed malignant testicular tumor (disorder)
254915003,Clear cell carcinoma of kidney (disorder)
254917006,Papillary cystadenocarcinoma of kidney (disorder)
254918001,Sarcoma of kidney (disorder)
254934003,Malignant tumor of urethral stump (disorder)
254938000,Astrocytoma of brain (disorder)
254940005,Oligodendroglioma of brain (disorder)
254948003,Astrocytoma of spinal cord (disorder)
254950006,Oligodendroglioma of spinal cord (disorder)
254955001,Pituitary carcinoma (disorder)
254969001,Malignant tumor of olfactory tract (disorder)
254972008,Malignant tumor of optic nerve and sheath (disorder)
254973003,Malignant astrocytoma of optic nerve (disorder)
254974009,Malignant tumor of optic nerve sheath (disorder)
254975005,Malignant meningioma of optic nerve sheath (disorder)
254980001,Malignant tumor of acoustic vestibular nerve
254983004,Malignant tumor of spinal nerve and sheath (disorder)
254986007,Malignant tumour of peripheral nerve
254987003,Adenoid cystic carcinoma of lacrimal gland (disorder)
254988008,Adenocarcinoma of lacrimal gland (disorder)
254989000,Carcinoma ex pleomorphic adenoma of lacrimal gland (disorder)
254990009,Mucoepidermoid tumor of lacrimal gland (disorder)
254993006,Liposarcoma of orbit (disorder)
254994000,Rhabdomyosarcoma of orbit (disorder)
254995004,Malignant hemangiopericytoma of orbit (disorder)
254996003,Malignant fibrous histiocytoma of orbit (disorder)
255003007,Squamous cell carcinoma of conjunctiva (disorder)
255004001,Malignant melanoma of conjunctiva (disorder)
255008003,Squamous cell carcinoma of cornea (disorder)
255012009,Malignant melanoma of iris (disorder)
255015006,Malignant melanoma of ciliary body (disorder)
255016007,Adenocarcinoma of pigmented epithelium of ciliary body (disorder)
255017003,Adenocarcinoma of non-pigmented epithelium of ciliary body (disorder)
255021005,Malignant melanoma of choroid (disorder)
255028004,Follicular thyroid carcinoma (disorder)
255029007,Papillary thyroid carcinoma (disorder)
255030002,Mixed follicular and papillary thyroid carcinoma (disorder)
255031003,Anaplastic thyroid carcinoma (disorder)
255032005,Medullary thyroid carcinoma (disorder)
255035007,Adrenal carcinoma (disorder)
255037004,Parathyroid carcinoma (disorder)
255044008,Malignant pinealoma (disorder)
255052006,Malignant tumor of unknown origin
255056009,Malignant tumor of head and neck
255066001,Carcinoma of genitourinary organ
255067005,Sarcoma of bone and connective tissue
255068000,"Carcinoma of bone, connective tissue, skin and breast"
255069008,"Carcinoma of lip, oral cavity and pharynx"
255071008,Squamous cell carcinoma of lip (disorder)
255072001,Malignant tumor of salivary gland (disorder)
255073006,"Malignant tumor of ear, nose and throat"
255074000,Malignant tumor of nasal cavity and nasopharynx (disorder)
255075004,Malignant tumor of lateral nasal wall (disorder)
255077007,Malignant tumour of digestive organ
255078002,"Malignant tumor of esophagus, stomach and duodenum (disorder)"
255081007,Carcinoma of cecum
255083005,Malignant tumor of anus and anal canal
255084004,Squamous cell carcinoma of anal margin
255086002,Carcinoma common bile duct
255087006,Malignant polyp of biliary tract (disorder)
255088001,Malignant tumor of exocrine pancreas (disorder)
255090000,Malignant neoplasm of carpal bones
255091001,Malignant neoplasm of metacarpal bones
255093003,Malignant skin tumor with adnexal differentiation (disorder)
255096006,Malignant tumor of dermis (disorder)
255101006,Sezary disease of skin (disorder)
255102004,Angioendotheliomatosis (disorder)
255107005,Seminoma of testis
255108000,Carcinoma of bladder (disorder)
255109008,Transitional cell carcinoma of bladder (disorder)
255110003,Adenocarcinoma of bladder (disorder)
255111004,Squamous cell carcinoma of bladder (disorder)
255114007,Kaposi's sarcoma of conjunctiva (disorder)
255118005,Secondary lymphangitic carcinoma (disorder)
255119002,Lymphangitis carcinomatosa (disorder)
255121007,Carcinomatosis of peritoneal cavity (disorder)
255123005,Metastasis to nervous system and eye (disorder)
255124004,Metastasis to peripheral nerve (disorder)
255127006,Local tumor spread (disorder)
255128001,Malignant infiltration of peripheral nerve (disorder)
255129009,Malignant infiltration of peripheral nerve plexus (disorder)
265760000,Intravenous chemotherapy (procedure)
265761001,Intramuscular chemotherapy (procedure)
265762008,Subcutaneous chemotherapy (procedure)
266719004,Oral chemotherapy (procedure)
267540007,Neutropenia caused by irradiation (disorder)
268500004,Prophylactic chemotherapy (procedure)
269459004,Malignant tumour of lesser curve of stomach
269460009,Malignant tumor of greater curve of stomach
269463006,Malignant tumor of middle ear and mastoid
269464000,"Malignant neoplasm of upper lobe, bronchus or lung"
269467007,Malignant neoplasm of hand bones
269469005,Malignant neoplasm of soft tissue
269473008,Secondary malignant neoplasm of respiratory and digestive systems
269475001,Malignant neoplasm of lymphatic and haemopoietic tissue
269476000,Nodular lymphoma
269515006,Carcinoma of lip
269516007,Tongue carcinoma (disorder)
269533000,Carcinoma of colon (disorder)
269544008,Carcinoma of the rectosigmoid junction (disorder)
269578002,Malignant melanoma of head and neck
269579005,Malignant melanoma of trunk
269580008,Malignant melanoma of upper limb
269581007,Malignant melanoma of lower limb (disorder)
269616004,Secondary nodes - axilla/arm (disorder)
269617008,Secondary nodes - inguinal/leg (disorder)
271323007,"Malignant neoplasm of lip, oral cavity and pharynx"
271467005,"Malignant neoplasm of bone, connective tissue, skin and breast"
271468000,Malignant neoplasm of genitourinary organ
271568003,"Malig neoplasm of lower lip, oral aspect"
271943005,Carcinoma of base of tongue (disorder)
274084007,Palate carcinoma (disorder)
274085008,Tonsil carcinoma (disorder)
274087000,Malignant melanoma of eye (disorder)
274088005,Secondary malignant neoplasm of unknown site
274902006,Combined hepatocellular carcinoma and cholangiocarcinoma (disorder)
274905008,"Malignant lymphoma - lymphocytic, intermediate differentiation"
275266006,Metastasis to digestive organs (disorder)
275394001,Carcinoma ventral surface of tongue (disorder)
275395000,Carcinoma anterior 2/3 tongue ventrum (disorder)
275396004,Carcinoma of anterior two-thirds of tongue - dorsal surface (disorder)
275399006,Malignant tumour of lipstick area of lip
275419009,Primary vulval cancer
275490009,Carcinoma of tongue base - dorsal surface (disorder)
275524009,Immunoproliferative neoplasm
276420005,Malignant tumor of corpus cavernosum (disorder)
276738009,Primary signet ring carcinoma of skin (disorder)
276750003,Malignant tumor of skin with pilar differentiation (disorder)
276751004,Amelanotic malignant melanoma of skin (disorder)
276797002,Malignant tumor of fibrous tissue (disorder)
276799004,Dermatofibrosarcoma protuberans (disorder)
276803003,Adenocarcinoma of esophagus (disorder)
276804009,Squamous cell carcinoma of esophagus (disorder)
276808007,Carcinoid tumor of stomach (disorder)
276809004,Early gastric cancer (disorder)
276810009,Late gastric cancer (disorder)
276811008,Gastric lymphoma (disorder)
276815004,Lymphoma of intestine (disorder)
276821000,Malignant melanoma of anus (disorder)
276822007,Malignant melanoma of rectum (disorder)
276826005,Malignant glioma of brain (disorder)
276827001,Malignant glioma of spinal cord (disorder)
276828006,Glioblastoma multiforme of brain (disorder)
276829003,Glioblastoma multiforme of spinal cord (disorder)
276836002,Primary cerebral lymphoma (disorder)
276870001,Carcinoma of fallopian tube (disorder)
276876007,Carcinoma of Bartholin's gland (disorder)
276952000,Squamous cell carcinoma of tongue (disorder)
276953005,Squamous cell carcinoma of gum (disorder)
276954004,Squamous cell carcinoma of floor of mouth (disorder)
276962007,Squamous cell carcinoma of palate (disorder)
276975007,Carcinoma of larynx (disorder)
277156006,Malignant tumor of external ear (disorder)
277461004,Anaplastic astrocytoma of brain (disorder)
277466009,Lymphoproliferative disorder (disorder)
277473004,B-CLL - B-cell chronic lymphocytic leukemia
277474005,B-cell chronic lymphocytic leukaemia variant
277505007,Medulloblastoma of cerebellum (disorder)
277530005,Malignant melanoma of meninges (disorder)
277543005,Malignant white blood cell disorder (disorder)
277545003,T-cell chronic lymphocytic leukaemia
277549009,Chronic lymphocytic prolymphocytic leukemia syndrome
277550009,Richter's syndrome
277551008,Splenic lymphoma with villous lymphocytes
277567002,T-cell prolymphocytic leukemia
277568007,Hairy cell leukaemia variant
277569004,Large granular lymphocytic leukemia
277570003,Lymphoma with spill
277571004,B-cell acute lymphoblastic leukemia
277572006,Pre B-cell acute lymphoblastic leukemia (disorder)
277573001,Common acute lymphoblastic leukemia (disorder)
277574007,Null cell acute lymphoblastic leukemia (disorder)
277575008,T-cell acute lymphoblastic leukemia (disorder)
277579002,Light chain myeloma (disorder)
277580004,Non-secretory myeloma (disorder)
277587001,Juvenile chronic myeloid leukemia (disorder)
277589003,Atypical chronic myeloid leukemia (disorder)
277597005,Myelodysplastic syndrome with isolated del(5q) (disorder)
277601005,Acute monoblastic leukemia (disorder)
277602003,Acute megakaryoblastic leukemia (disorder)
277604002,Acute eosinophilic leukemia (disorder)
277605001,Tumor lysis syndrome (disorder)
277609007,"Hodgkin's disease, lymphocytic predominance - diffuse (disorder)"
277610002,"Hodgkin's disease, nodular sclerosis - lymphocytic predominance (disorder)"
277612005,"Hodgkin's disease, nodular sclerosis - lymphocytic depletion (disorder)"
277613000,Cutaneous/peripheral T-cell lymphoma
277615007,Low grade B-cell lymphoma
277616008,Diffuse low grade B-cell lymphoma (disorder)
277617004,High grade B-cell lymphoma (disorder)
277618009,Follicular low grade B-cell lymphoma (disorder)
277619001,B-cell prolymphocytic leukaemia
277622004,Mucosa-associated lymphoma
277623009,Monocytoid B-cell lymphoma (disorder)
277624003,Follicular malignant lymphoma - mixed cell type (disorder)
277625002,Follicular non-Hodgkin's small cleaved cell lymphoma
277626001,Diffuse high grade B-cell lymphoma (disorder)
277627005,Nodular high grade B-cell lymphoma (disorder)
277628000,Diffuse malignant lymphoma - large cleaved cell (disorder)
277629008,Diffuse malignant lymphoma - large non-cleaved cell (disorder)
277637000,Large cell anaplastic lymphoma (disorder)
277641001,"Malignant lymphoma - histiocytic, nodular"
277642008,Low grade T-cell lymphoma (disorder)
277643003,High grade T-cell lymphoma (disorder)
277651000,Peripheral T-cell lymphoma - pleomorphic small cell (disorder)
277653002,Peripheral T-cell lymphoma - pleomorphic medium and large cell (disorder)
277654008,Enteropathy-associated T-cell lymphoma (disorder)
277664004,Malignant lymphoma of testis (disorder)
277782009,Malignant peritoneal local recurrence (disorder)
278024000,Rhabdomyosarcoma of bladder (disorder)
278042005,Malignant teratoma of mediastinum (disorder)
278043000,Malignant seminoma of mediastinum (disorder)
278044006,Malignant neuroma of mediastinum (disorder)
278046008,Sarcoma of bladder (disorder)
278050001,Sarcoma of breast (disorder)
278051002,Malignant lymphoma of thyroid gland (disorder)
278052009,Malignant lymphoma of breast (disorder)
278053004,Intraductal carcinoma of breast (disorder)
278054005,Lobular carcinoma of breast (disorder)
278055006,Malignant Leydig cell tumor of testis (disorder)
278057003,Sertoli cell tumor of testis (disorder)
278060005,Endometrioid carcinoma of prostate (disorder)
278065000,Superior pulmonary sulcus syndrome
278433008,Malignant infiltration of soft tissue (disorder)
278453007,Acute biphenotypic leukemia (disorder)
278491007,Mixed seminoma teratoma of testis (disorder)
280959007,Malignant tumor of lacrimal drainage structure (disorder)
281560004,Neuroblastoma of brain
281562007,Adrenal neuroblastoma
281563002,Thoracic neuroblastoma
281564008,Pelvic neuroblastoma
281565009,Paraspinal neuroblastoma
281566005,Abdominothoracic neuroblastoma
281702006,Tibial adamantinoma (disorder)
285310000,Carcinoma of anal canal (disorder)
285312008,Carcinoma of sigmoid colon (disorder)
285420006,Immunoglobulin A myeloma (disorder)
285421005,Immunoglobulin G myeloma (disorder)
285422003,Immunoglobulin D myeloma (disorder)
285432005,Carcinoma of cervix
285603002,Metastasis to bronchus of unknown primary (disorder)
285604008,Metastasis to lung of unknown primary (disorder)
285605009,Metastasis to pleura of unknown primary (disorder)
285607001,Metastasis to mediastinum of unknown primary (disorder)
285609003,Metastasis to small intestine of unknown primary (disorder)
285610008,Metastasis to large intestine of unknown primary (disorder)
285611007,Metastasis to colon of unknown primary (disorder)
285612000,Metastasis to rectum of unknown primary (disorder)
285613005,Metastasis to liver of unknown primary (disorder)
285614004,Metastasis to pancreas of unknown primary (disorder)
285615003,Metastasis to spleen of unknown primary (disorder)
285616002,Metastasis to peritoneum of unknown primary (disorder)
285617006,Metastasis to retroperitoneum of unknown primary (disorder)
285618001,Metastasis to bone of unknown primary (disorder)
285619009,Metastasis to vertebral column of unknown primary (disorder)
285631006,Metastasis to skin of unknown primary (disorder)
285633009,Metastasis to soft tissue of unknown primary (disorder)
285634003,Metastasis to breast of unknown primary (disorder)
285635002,Metastasis to uterus of unknown primary (disorder)
285637005,Metastasis to ovary of unknown primary (disorder)
285639008,Metastasis to kidney of unknown primary (disorder)
285640005,Metastasis to bladder of unknown primary (disorder)
285641009,Metastasis to brain of unknown primary (disorder)
285643007,Metastasis to adrenal gland of unknown primary (disorder)
285644001,Metastasis to lymph node of unknown primary (disorder)
285645000,Disseminated malignancy of unknown primary (disorder)
285769009,Acute promyelocytic leukemia - hypogranular variant (disorder)
285776004,Intermediate grade B-cell lymphoma (disorder)
285839005,Acute myelomonocytic leukemia - eosinophilic variant (disorder)
286887005,Carcinoma liver and/or biliary system (disorder)
286889008,Carcinoma of upper limb bones/scapula (disorder)
286890004,Carcinoma of lower limb bones (disorder)
286893002,"Carcinoma of breast - upper, inner quadrant (disorder)"
286894008,"Carcinoma of breast - lower, inner quadrant (disorder)"
286895009,"Carcinoma of breast - upper, outer quadrant (disorder)"
286896005,"Carcinoma breast - lower, outer quadrant (disorder)"
286897001,Carcinoma of breast - axillary tail (disorder)
286899003,Carcinoma of genital organ (disorder)
286900008,Carcinoma of epididymis/spermatic cord (disorder)
286902000,Secondary carcinoma of gastrointestinal tract (disorder)
2.94E+14,Bowel cancer detected by national screening programme (disorder)
300988009,Transitional cell carcinoma of ureter (disorder)
301756000,Adenocarcinoma of sigmoid colon (disorder)
302816009,"Malignant tumour of soft tissue of head, face and neck"
302817000,Malignant tumor of unknown origin or ill-defined site
302835009,Phaeochromocytoma
302837001,Lentigo maligna melanoma (disorder)
302841002,Malignant lymphoma - small lymphocytic (disorder)
302842009,Diffuse malignant lymphoma - centroblastic
302845006,"Nodular malignant lymphoma, lymphocytic - well differentiated (disorder)"
302847003,Rhabdomyosarcoma (disorder)
302849000,Nephroblastoma (disorder)
302851001,Synovial sarcoma (disorder)
302855005,Subacute leukemia
303012000,Malignant tumor of posterior wall of hypopharynx (disorder)
303017006,"Malignant lymphoma, convoluted cell type (disorder)"
303055001,"Malignant lymphoma, follicular center cell (disorder)"
303057009,"Malignant lymphoma, follicular center cell, non-cleaved (disorder)"
303194003,Metastasis to head and neck lymph node
303201005,Metastasis to multiple lymph nodes
304545002,Adenocarcinoma of ileum (disorder)
30664006,"Multiple endocrine neoplasia, type 1 (disorder)"
307216009,Perforated carcinoma of esophagus (disorder)
307219002,Retroperitoneal sarcoma (disorder)
307226002,Metastatic adenocarcinoma of unknown origin (disorder)
307341004,Atypical hairy cell leukemia
307502000,Squamous cell carcinoma of mouth (disorder)
307576001,Osteosarcoma of bone
307593001,Disseminated carcinomatosis
307599002,Sebaceous adenocarcinoma (disorder)
307601000,Pseudomyxoma peritonei (disorder)
307603002,Malignant blue nevus of skin (disorder)
307608006,Ewing's sarcoma of bone (disorder)
307609003,Adamantinoma of long bone (disorder)
307610008,Pilomatrix carcinoma of skin (disorder)
307617006,Neutrophilic leukemia (disorder)
307623001,Malignant lymphoma - lymphoplasmacytic (disorder)
307635002,"Hodgkin's disease, nodular sclerosis - cellular phase (disorder)"
307636001,"Malignant lymphoma, mixed lymphocytic-histiocytic, nodular (disorder)"
307637005,"Malignant lymphoma, centroblastic-centrocytic, follicular (disorder)"
307646004,"Malignant lymphoma, lymphocytic, poorly differentiated, nodular (disorder)"
307647008,"Malignant lymphoma, centroblastic type, follicular (disorder)"
307649006,Microglioma (disorder)
307651005,Myelosclerosis with myeloid metaplasia
308121000,Follicular non-Hodgkin's lymphoma
309245001,Adenocarcinoma of uterus (disorder)
31047003,Lymphomatoid papulosis (disorder)
310498001,Malignant melanoma of back
310504009,Primary malignant neoplasm of unknown site
310526005,Malignant tumor of soft tissue of back (disorder)
310599006,Malignant neoplasm of canthus (disorder)
312104005,Cholangiocarcinoma of biliary tract (disorder)
312111009,Carcinoma of ascending colon (disorder)
312112002,Carcinoma of transverse colon (disorder)
312113007,Carcinoma of descending colon (disorder)
312114001,Carcinoma of hepatic flexure (disorder)
312115000,Carcinoma of splenic flexure (disorder)
312949007,Retinal pigment epithelial adenocarcinoma (disorder)
313248004,Malignant melanoma of chest wall
313249007,Malignant neoplasm of upper eyelid (disorder)
313250007,Malignant neoplasm of lower eyelid (disorder)
313353007,Squamous cell carcinoma of bronchus in left lower lobe (disorder)
313354001,Squamous cell carcinoma of bronchus in left upper lobe (disorder)
313355000,Squamous cell carcinoma of bronchus in right lower lobe (disorder)
313356004,Squamous cell carcinoma of bronchus in right middle lobe (disorder)
313357008,Squamous cell carcinoma of bronchus in right upper lobe (disorder)
313427003,Lambda light chain myeloma
313428008,Seminoma of undescended testis
313429000,Seminoma of descended testis
314191009,Cystadenocarcinoma of ovary (disorder)
314418005,Leukemic infiltrate of retina (disorder)
314951005,Local recurrence of malignant tumor of tongue (disorder)
314952003,Local recurrence of malignant tumor of buccal cavity (disorder)
314953008,Local recurrence of malignant tumor of thyroid gland (disorder)
314954002,Local recurrence of malignant tumor of lung (disorder)
314955001,Local recurrence of malignant tumor of breast (disorder)
314960002,Local recurrence of malignant tumor of esophagus (disorder)
314961003,Local recurrence of malignant tumor of stomach (disorder)
314962005,Local recurrence of malignant tumor of gallbladder (disorder)
314963000,Local recurrence of malignant tumor of liver (disorder)
314964006,Local recurrence of malignant tumor of pancreas (disorder)
314965007,Local recurrence of malignant tumor of colon (disorder)
314966008,Local recurrence of malignant tumor of rectum (disorder)
314967004,Local recurrence of malignant tumor of kidney (disorder)
314968009,Local recurrence of malignant tumor of urinary bladder (disorder)
314969001,Local recurrence of malignant tumor of prostate (disorder)
314970000,Local recurrence of malignant tumor of cervix (disorder)
314973003,Local recurrence of malignant tumor of bone (disorder)
314974009,Local recurrence of malignant tumor of soft tissue (disorder)
314976006,Local recurrence of malignant melanoma of skin (disorder)
314987003,Metastasis from malignant melanoma of skin (disorder)
314988008,Metastasis from malignant tumor of skin (disorder)
314989000,Metastasis from malignant tumor of soft tissues (disorder)
314990009,Metastasis from malignant tumor of bone (disorder)
314991008,Metastasis from malignant tumor of adrenal gland (disorder)
314992001,Metastasis from malignant tumor of cervix (disorder)
314993006,Metastasis from malignant tumor of uterus (disorder)
314994000,Metastasis from malignant tumor of prostate (disorder)
314995004,Metastasis from malignant tumor of bladder (disorder)
314996003,Metastasis from malignant tumor of kidney (disorder)
314997007,Metastasis from malignant tumor of rectum (disorder)
314998002,Metastasis from malignant tumor of colon (disorder)
314999005,Metastasis from malignant tumor of pancreas (disorder)
315000005,Metastasis from malignant tumor of liver (disorder)
315001009,Metastasis from malignant tumor of gallbladder (disorder)
315002002,Metastasis from malignant tumor of stomach (disorder)
315003007,Metastasis from malignant tumor of esophagus (disorder)
315004001,Metastasis from malignant tumor of breast (disorder)
315005000,Metastasis from malignant tumor of bronchus (disorder)
315006004,Metastasis from malignant tumor of lung (disorder)
315007008,Metastasis from malignant tumor of thyroid (disorder)
315008003,Metastasis from malignant tumor of buccal cavity (disorder)
315009006,Metastasis from malignant tumor of tongue (disorder)
315058005,Hereditary nonpolyposis colon cancer
315601005,Ambulatory chemotherapy (procedure)
